SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE,RDMOL,ORTHO_C_1,PYR_N,ORTHO_C_2,META_C_2,PARA_C,META_C_1,N_TO_PARA_STERIMOL_L,N_TO_PARA_STERIMOL_B1,N_TO_PARA_STERIMOL_B5,FRACTION_VBUR_N_3.5,FRACTION_VBUR_PARA_C_3.5
COC(=O)C1(c2cccnc2)CC1,1.2862,0,3,3,39.19,24,47.165,TRUE,FALSE,FALSE,FALSE,177.203,FALSE,FALSE,"InChI=1S/C10H11NO2/c1-13-9(12)10(4-5-10)8-3-2-6-11-7-8/h2-3,6-7H,4-5H2,1H3",IXGCYJWJMZNBCJ-UHFFFAOYSA-N,69960020,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1354940-85-4.html,IXGCYJWJMZNBCJ-UHFFFAOYSA-N,-38.05742947,6381.733559,149479.9122,122.630546,2.112,3.267339441,0.493139677,0.051858175,0.002189774,0.018492246,-0.021299466,-0.3724407,-0.2523682,0.1316,1.874,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164984a50>,8,9,10,5,6,7,6.185161135,2.094818234,6.446015488,0.432089778,0.536444745
Oc1nccc2c1CCCC2,1.666,1,2,1,33.12,22,42.5438,TRUE,FALSE,FALSE,FALSE,149.193,FALSE,FALSE,"InChI=1S/C9H11NO/c11-9-8-4-2-1-3-7(8)5-6-10-9/h5-6H,1-4H2,(H,10,11)",BSSAYGWMFGXIPF-UHFFFAOYSA-N,19081118,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph009108,NONE,NONE,NONE,NONE,BSSAYGWMFGXIPF-UHFFFAOYSA-N,-31.90060518,5028.377058,117215.3824,109.076759,1.243,3.735488634,0.437444699,0.031310908,0.005481904,0.015921197,-0.019530824,-0.3710427,-0.233766,0.077,1.452,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690b6340>,1,2,3,4,5,6,7.458728475,2.074110386,4.48890378,0.459030237,0.637031774
O=C(O)CCc1cccnc1F,1.2379,1,3,3,50.19,20,40.1518,TRUE,FALSE,FALSE,FALSE,169.155,FALSE,FALSE,"InChI=1S/C8H8FNO2/c9-8-6(2-1-5-10-8)3-4-7(11)12/h1-2,5H,3-4H2,(H,11,12)",ZQWARVWZIAFKCE-UHFFFAOYSA-N,75487747,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1814,NONE,NONE,NONE,NONE,NONE,ZQWARVWZIAFKCE-UHFFFAOYSA-N,-37.00813283,4696.642493,110063.8309,104.833438,4.487,3.471745271,0.404558051,0.067169468,0.00035641,0.009287882,-0.017143237,-0.3918867,-0.2643024,0.1045,4.661,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690b5f50>,8,9,10,5,6,7,6.715271472,1.7,5.400502518,0.46670588,0.547474842
CN(C)CCNCc1cccnc1,0.7328,1,3,7,28.16,30,54.4977,TRUE,FALSE,FALSE,FALSE,179.267,FALSE,FALSE,"InChI=1S/C10H17N3/c1-13(2)7-6-12-9-10-4-3-5-11-8-10/h3-5,8,12H,6-7,9H2,1-2H3",XYGQVQONQGFXFY-UHFFFAOYSA-N,3154225,"['Sigma-Aldrich', 'Ambeed']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds017024?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/136469-77-7.html,XYGQVQONQGFXFY-UHFFFAOYSA-N,-38.82574174,8317.043912,184153.791,140.511162,2.079,3.226746605,0.539015593,0.020027934,0.010074359,0.033696421,-0.02380267,-0.3568355,-0.2382548,0.1791,3.671,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646c2110>,10,11,12,7,8,9,10.39905119,1.828918704,7.993372877,0.418153653,0.499225447
CC(=O)NCc1cncc(B(O)O)c1,-1.6025,3,4,6,82.45,25,51.5833,TRUE,FALSE,FALSE,FALSE,193.999,FALSE,FALSE,"InChI=1S/C8H11BN2O3/c1-6(12)11-4-7-2-8(9(13)14)5-10-3-7/h2-3,5,13-14H,4H2,1H3,(H,11,12)",IUJUCLWECOBMFH-UHFFFAOYSA-N,45789878,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1310403-80-5.html,IUJUCLWECOBMFH-UHFFFAOYSA-N,-42.10700006,6999.066589,165085.6418,129.247383,5.622,3.012357815,0.465934209,0.121629309,0.006288618,0.015826532,-0.021057636,-0.3624948,-0.2517927,0.1653,5.7,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169066650>,6,7,8,9,13,5,8.831621231,2.237342022,5.66043237,0.426062244,0.61852404
CC(=O)Nc1cnccc1C=O,0.8525,1,3,3,59.06,20,43.9282,TRUE,FALSE,FALSE,FALSE,164.164,FALSE,FALSE,"InChI=1S/C8H8N2O2/c1-6(12)10-8-4-9-3-2-7(8)5-11/h2-5H,1H3,(H,10,12)",QXEFMYBPXJVIHG-UHFFFAOYSA-N,46835229,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-4198,https://www.sigmaaldrich.com/catalog/product/aldrich/cds023991?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/1124194-63-3.html,QXEFMYBPXJVIHG-UHFFFAOYSA-N,-35.18486864,5050.468535,119632.7548,110.5547,3.951,1.940231575,0.440305496,0.062732214,-0.000521945,0.015063907,-0.017383108,-0.3873683,-0.3160661,0.4913,2.707,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169085e70>,5,6,7,8,9,4,6.887260622,1.740685229,6.587007216,0.429818533,0.60665533
O=Cc1cccc(-c2ccncc2)c1,2.5611,0,2,2,29.96,23,55.0605,TRUE,FALSE,FALSE,FALSE,183.21,FALSE,FALSE,InChI=1S/C12H9NO/c14-9-10-2-1-3-12(8-10)11-4-6-13-7-5-11/h1-9H,ANVUAAJNQXEBNM-UHFFFAOYSA-N,2795563,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-5433,https://www.sigmaaldrich.com/catalog/product/aldrich/cds007825?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/208190-04-9.html,ANVUAAJNQXEBNM-UHFFFAOYSA-N,-37.23571506,7526.856367,187111.1389,139.198302,3.631,2.445773701,0.635624437,0.029292541,0.002318902,0.023925173,-0.022896038,-0.3834906,-0.29361,0.3465,3.892,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649a2ab0>,9,10,11,12,7,8,9.679612243,2.093132223,5.082083219,0.416523015,0.635674851
O=C(Nc1cc(Cl)ccn1)C1CC1,2.0835,1,2,2,41.99,22,50.6007,TRUE,FALSE,FALSE,FALSE,196.637,FALSE,FALSE,"InChI=1S/C9H9ClN2O/c10-7-3-4-11-8(5-7)12-9(13)6-1-2-6/h3-6H,1-2H2,(H,11,12,13)",BURPEGYULPECNQ-UHFFFAOYSA-N,4394171,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QD-3921,NONE,NONE,NONE,NONE,NONE,BURPEGYULPECNQ-UHFFFAOYSA-N,-38.31476904,6836.353827,176192.9981,127.713244,3.701,3.189199479,0.464550225,0.045168638,0.006949736,0.018145404,-0.019570885,-0.3767918,-0.2595909,0.1569,3.948,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646c2490>,3,9,8,7,5,4,6.63394851,1.844941633,6.477787705,0.538890701,0.565347792
O=C1C=C(c2cccnc2)CCC1,2.218,0,2,1,29.96,24,51.072,TRUE,FALSE,FALSE,FALSE,173.215,FALSE,FALSE,"InChI=1S/C11H11NO/c13-11-5-1-3-9(7-11)10-4-2-6-12-8-10/h2,4,6-8H,1,3,5H2",ONIOZXVZKCKBPJ-UHFFFAOYSA-N,13402571,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/63843-14-1.html,ONIOZXVZKCKBPJ-UHFFFAOYSA-N,-36.13258337,6765.659907,162355.3548,128.623059,4.952,2.314567444,0.544348986,0.034377347,0.003320026,0.021736027,-0.022271575,-0.3811436,-0.2960849,0.3788,5.557,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169038740>,7,8,9,4,5,6,6.882210019,1.869333381,7.494479381,0.424466549,0.509277162
OCc1cccc(-c2ccccn2)c1,2.2409,1,2,3,33.12,25,55.5958,TRUE,FALSE,FALSE,FALSE,185.226,FALSE,FALSE,"InChI=1S/C12H11NO/c14-9-10-4-3-5-11(8-10)12-6-1-2-7-13-12/h1-8,14H,9H2",ADFYDNFQSBMAMB-UHFFFAOYSA-N,13417097,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5234,NONE,NONE,NONE,NONE,NONE,ADFYDNFQSBMAMB-UHFFFAOYSA-N,-38.26880456,7951.608662,194008.2069,142.088388,2.93,2.865769425,0.631483593,0.03139327,0.004759945,0.022572639,-0.023921044,-0.3684047,-0.2630896,0.2045,2.62,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164987df0>,7,12,11,10,9,8,5.339964419,1.818883327,6.820602136,0.525793189,0.419027208
OCCCc1cc(F)cnc1O,0.8512,2,3,5,53.35,22,41.2666,TRUE,FALSE,FALSE,FALSE,171.171,FALSE,FALSE,"InChI=1S/C8H10FNO2/c9-7-4-6(2-1-3-11)8(12)10-5-7/h4-5,11H,1-3H2,(H,10,12)",RUJNGNFQIPNDCF-UHFFFAOYSA-N,49761578,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6131,https://www.sigmaaldrich.com/catalog/product/aldrich/ade000130?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,RUJNGNFQIPNDCF-UHFFFAOYSA-N,-38.02194685,5037.070566,115289.8148,107.758288,1.924,3.634594792,0.419738513,0.06295614,0.001969016,0.007354123,-0.018389221,-0.3910719,-0.257503,0.0914,2.138,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16901f760>,8,9,10,4,5,6,6.776367935,1.722232878,5.55152853,0.466158451,0.560554883
COc1ccc(C(=O)O)nc1[N+](=O)[O-],0.6966,1,6,4,102.56,20,44.4027,TRUE,FALSE,FALSE,FALSE,198.134,FALSE,FALSE,"InChI=1S/C7H6N2O5/c1-14-5-3-2-4(7(10)11)8-6(5)9(12)13/h2-3H,1H3,(H,10,11)",MMLQXQNVBQJPQC-UHFFFAOYSA-N,22598040,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6009,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/324028-85-5.html,MMLQXQNVBQJPQC-UHFFFAOYSA-N,-44.12681492,5474.579328,127579.9717,112.196228,5.381,2.389349343,0.38934908,0.109093191,0.009665481,0.001084852,-0.01795271,-0.4148379,-0.3270309,0.3666,6.387,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16903b7d0>,5,9,10,2,3,4,6.144856666,1.833559929,5.026280035,0.599154398,0.504886088
CN(C)C(=O)c1ccc(Cl)nc1,1.4368,0,2,3,33.2,21,47.2645,TRUE,FALSE,FALSE,FALSE,184.626,FALSE,FALSE,"InChI=1S/C8H9ClN2O/c1-11(2)8(12)6-3-4-7(9)10-5-6/h3-5H,1-2H3",BPMBBXCPGAFTCX-UHFFFAOYSA-N,12364231,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-1467,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00393?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/54864-83-4.html,BPMBBXCPGAFTCX-UHFFFAOYSA-N,-36.19307893,6116.100477,156390.4054,121.407455,3.889,3.239666474,0.41253109,0.047148544,0.000712582,0.017528424,-0.018989533,-0.3909655,-0.27191,0.1712,4.447,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169047ae0>,8,10,11,5,6,7,5.511729421,2.104864117,6.661887986,0.498864378,0.504105712
O=C(O)c1ccc2c(n1)CCCC2,1.6586,1,3,1,50.19,24,47.8383,TRUE,FALSE,FALSE,FALSE,177.203,FALSE,FALSE,"InChI=1S/C10H11NO2/c12-10(13)9-6-5-7-3-1-2-4-8(7)11-9/h5-6H,1-4H2,(H,12,13)",UGYRMZVUHVMADQ-UHFFFAOYSA-N,21894654,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/197007-84-4.html,UGYRMZVUHVMADQ-UHFFFAOYSA-N,-38.1065432,6368.576482,149704.9182,122.384081,3.711,2.546902743,0.497390545,0.056368656,0.003787295,0.015286457,-0.02161869,-0.3723143,-0.2787173,0.2385,4.329,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16434b140>,3,8,7,6,5,4,5.326635258,2.034619566,5.72857376,0.568201407,0.47628005
O=C(O)C1CC(c2ccccn2)=NO1,0.6592,1,5,2,71.78,22,47.8998,TRUE,FALSE,FALSE,FALSE,192.174,FALSE,FALSE,"InChI=1S/C9H8N2O3/c12-9(13)8-5-7(11-14-8)6-3-1-2-4-10-6/h1-4,8H,5H2,(H,12,13)",RKEQTVJMWSCNBP-UHFFFAOYSA-N,22174779,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/396726-64-0.html,RKEQTVJMWSCNBP-UHFFFAOYSA-N,-41.34873745,6319.687381,150206.0702,122.40505,3.739,2.517128382,0.481037411,0.064098705,0.005854021,0.018918838,-0.01981076,-0.3768903,-0.2843876,0.2897,3.945,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649a07b0>,6,11,10,9,8,7,5.342066946,1.781179068,8.187651418,0.505992592,0.419306746
CC(C)(C(=O)O)c1cccnc1,1.4438,1,3,4,50.19,23,44.8988,TRUE,FALSE,FALSE,FALSE,165.192,FALSE,FALSE,"InChI=1S/C9H11NO2/c1-9(2,8(11)12)7-4-3-5-10-6-7/h3-6H,1-2H3,(H,11,12)",KKTMNUCQFGXDNQ-UHFFFAOYSA-N,15406934,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-2479,NONE,NONE,NONE,NONE,NONE,KKTMNUCQFGXDNQ-UHFFFAOYSA-N,-35.94220321,5668.318622,131519.1514,115.963791,0.722,3.261001833,0.466028211,0.055784359,0.001419369,0.017204286,-0.021246446,-0.3717943,-0.2519547,0.1338,0.617,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169010a50>,9,10,11,6,7,8,7.01599545,2.127528536,5.732692655,0.427646291,0.567881103
CCCOc1cc(C)c(N)cn1,1.76102,1,3,6,48.14,26,49.1724,TRUE,FALSE,FALSE,FALSE,166.224,FALSE,FALSE,"InChI=1S/C9H14N2O/c1-3-4-12-9-5-7(2)8(10)6-11-9/h5-6H,3-4,10H2,1-2H3",RQIWJHSBFBRUGN-UHFFFAOYSA-N,79176268,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9241,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1540599-32-3.html,RQIWJHSBFBRUGN-UHFFFAOYSA-N,-36.33404058,6444.246145,145139.1664,123.431919,2.748,3.380210116,0.474416408,0.035853823,0.008406216,0.018936093,-0.019839684,-0.3509859,-0.2267655,0.1066,2.404,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169045460>,4,11,10,8,6,5,6.391511335,1.985014624,5.740310149,0.518729035,0.581403746
CSc1cc(C)c(C=O)cn1,1.92442,0,3,4,29.96,20,46.1425,TRUE,FALSE,FALSE,FALSE,167.233,FALSE,FALSE,"InChI=1S/C8H9NOS/c1-6-3-8(11-2)9-4-7(6)5-10/h3-5H,1-2H3",HROWNLRZNGZCPQ-UHFFFAOYSA-N,74891213,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-5329,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1289056-48-9.html,HROWNLRZNGZCPQ-UHFFFAOYSA-N,-31.93715167,5710.62823,154305.6103,119.487913,2.327,2.510806716,0.41694084,0.033433007,0.00281002,0.018365508,-0.018229681,-0.3852738,-0.2930034,0.3354,3.134,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646b9af0>,2,10,9,6,4,3,6.389463711,1.949946764,4.452180069,0.544726053,0.604611209
Cc1cc2c(c(N(C)C)n1)NCCC2,1.81412,1,3,4,28.16,31,60.1117,TRUE,FALSE,FALSE,FALSE,191.278,FALSE,FALSE,"InChI=1S/C11H17N3/c1-8-7-9-5-4-6-12-10(9)11(13-8)14(2)3/h7,12H,4-6H2,1-3H3",BLPVMHIDANEBGA-UHFFFAOYSA-N,91623618,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-1578,NONE,NONE,NONE,NONE,NONE,BLPVMHIDANEBGA-UHFFFAOYSA-N,-41.02798411,9108.326994,205104.8467,146.423686,2.056,3.282395859,0.57298605,0.023581646,0.010621273,0.027257002,-0.028942659,-0.3324096,-0.2117838,0.1267,2.251,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16909dfc0>,1,9,5,4,3,2,7.408693403,2.410125154,5.402865828,0.598729268,0.636874534
Nc1cncc(N2CCCCC2)c1,1.6541,1,3,2,42.15,28,54.7134,TRUE,FALSE,FALSE,FALSE,177.251,FALSE,FALSE,"InChI=1S/C10H15N3/c11-9-6-10(8-12-7-9)13-4-2-1-3-5-13/h6-8H,1-5,11H2",QTGQOWKLRVTVNS-UHFFFAOYSA-N,53338915,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-0241,NONE,NONE,NONE,NONE,NONE,QTGQOWKLRVTVNS-UHFFFAOYSA-N,-37.84669369,7677.143816,173812.3264,134.809014,3.437,3.269577733,0.532016124,0.021547667,0.010162777,0.024507391,-0.025281673,-0.3372197,-0.217065,0.1282,3.867,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164967b50>,2,3,4,5,12,1,7.352432561,2.025359677,6.763692837,0.425677879,0.54577432
COc1ncc(-c2ccccc2)cc1C,3.06562,0,2,4,22.12,28,60.962,TRUE,FALSE,FALSE,FALSE,199.253,FALSE,FALSE,"InChI=1S/C13H13NO/c1-10-8-12(9-14-13(10)15-2)11-6-4-3-5-7-11/h3-9H,1-2H3",GPWQAUOCSJWZEN-UHFFFAOYSA-N,46315013,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9916,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1214323-48-4.html,GPWQAUOCSJWZEN-UHFFFAOYSA-N,-41.45598514,9421.421961,226849.0434,153.839437,0.617,3.436177347,0.664265613,0.024412707,0.002681199,0.023535268,-0.026707174,-0.3702631,-0.2439859,0.1464,0.705,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169056730>,2,3,4,5,12,13,6.955287908,2.218970955,7.022435773,0.52738306,0.557858507
CON(C)C(=O)c1cncc(F)c1,0.8541,0,3,4,42.43,22,43.2975,TRUE,FALSE,FALSE,FALSE,184.17,FALSE,FALSE,"InChI=1S/C8H9FN2O2/c1-11(13-2)8(12)6-3-7(9)5-10-4-6/h3-5H,1-2H3",RFGBJCUYNNXCDP-UHFFFAOYSA-N,73553964,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QB-1666,NONE,NONE,NONE,NONE,NONE,RFGBJCUYNNXCDP-UHFFFAOYSA-N,-40.37859912,5597.070971,128886.5218,114.512708,3.557,2.951020815,0.416591612,0.060083885,0.002216008,0.011766881,-0.018767725,-0.3921083,-0.2836603,0.1965,3.997,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649f6110>,7,8,9,10,12,6,7.497337265,1.890653998,6.214030677,0.423249394,0.569441856
CCNC(CC)c1ccncc1,2.1422,1,2,6,24.92,28,50.9457,TRUE,FALSE,FALSE,FALSE,164.252,FALSE,FALSE,"InChI=1S/C10H16N2/c1-3-10(12-4-2)9-5-7-11-8-6-9/h5-8,10,12H,3-4H2,1-2H3",AMLONKVNYUAMSB-UHFFFAOYSA-N,53534945,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1178707-49-7.html,AMLONKVNYUAMSB-UHFFFAOYSA-N,-35.40524532,7194.938004,161175.1203,130.826824,2.643,3.118574039,0.519702152,0.017229084,0.008762208,0.028491786,-0.023614065,-0.3556567,-0.2410512,0.1614,3.571,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646c3bc0>,8,9,10,11,6,7,8.95685925,2.822765279,4.809096514,0.416144474,0.679905889
COC(=O)c1cccc(C(=O)O)n1,0.5664,1,5,3,76.49,20,42.5358,TRUE,FALSE,FALSE,FALSE,181.147,FALSE,FALSE,"InChI=1S/C8H7NO4/c1-13-8(12)6-4-2-3-5(9-6)7(10)11/h2-4H,1H3,(H,10,11)",VWIOMFMPIVMLIR-UHFFFAOYSA-N,4019172,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-1381,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/M2580/index.html,NONE,NONE,https://www.ambeed.com/products/7170-36-7.html,VWIOMFMPIVMLIR-UHFFFAOYSA-N,-39.88597287,5230.29869,123667.6088,111.194096,5.804,2.488788279,0.422514159,0.091040334,0.002390311,0.008588305,-0.016619674,-0.3909305,-0.2994692,0.3192,5.791,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169090eb0>,4,12,8,7,6,5,5.339615666,1.766154706,6.602251737,0.587646757,0.42338334
c1ccc(Cc2cccnc2)cc1,2.6724,0,1,2,12.89,24,53.485,TRUE,FALSE,FALSE,FALSE,169.227,FALSE,FALSE,"InChI=1S/C12H11N/c1-2-5-11(6-3-1)9-12-7-4-8-13-10-12/h1-8,10H,9H2",UUCLVSDUMKMBSM-UHFFFAOYSA-N,12112,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-9863,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/B1553/index.html,NONE,NONE,https://www.ambeed.com/products/620-95-1.html,UUCLVSDUMKMBSM-UHFFFAOYSA-N,-34.20356476,7342.609797,179920.9232,137.468736,1.887,3.278031172,0.63599702,0.008000834,0.004595324,0.026704514,-0.023160545,-0.3668972,-0.2464318,0.1448,2.081,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649c8e40>,8,9,10,5,6,7,6.656173694,1.701369991,7.550455267,0.425648761,0.514308843
Cc1cc(O)nc(C)c1C(=O)O,1.10224,2,4,4,70.42,21,42.3351,TRUE,FALSE,FALSE,FALSE,167.164,FALSE,FALSE,"InChI=1S/C8H9NO3/c1-4-3-6(10)9-5(2)7(4)8(11)12/h3H,1-2H3,(H,9,10)(H,11,12)",KEUKIIMPYLKESR-UHFFFAOYSA-N,3446564,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr01649?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,KEUKIIMPYLKESR-UHFFFAOYSA-N,-36.87303261,5020.877659,117533.1109,108.688272,1.644,3.279960284,0.42064951,0.079613137,0.001980526,0.009716656,-0.018487622,-0.3862875,-0.2657512,0.129,1.681,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164996ce0>,3,5,6,8,1,2,6.367899004,1.882511913,5.421583434,0.524966223,0.609881662
CC(C)c1ccc(N)cn1,1.7872,1,2,4,38.91,22,42.7384,TRUE,FALSE,FALSE,FALSE,136.198,FALSE,FALSE,"InChI=1S/C8H12N2/c1-6(2)8-4-3-7(9)5-10-8/h3-6H,9H2,1-2H3",XYGFISRAXLLACA-UHFFFAOYSA-N,17854288,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9248,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/405103-02-8.html,XYGFISRAXLLACA-UHFFFAOYSA-N,-29.09256883,4746.754417,108161.9635,107.107045,3.071,3.397061209,0.437081978,0.018255373,0.00884946,0.021009541,-0.017517737,-0.3540819,-0.2292422,0.1116,2.873,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e4ac0>,3,9,8,6,5,4,5.34252966,2.324050811,5.399209897,0.505020034,0.463508666
CC(=O)Nc1ccc(F)c(C)n1,1.48752,1,2,3,41.99,21,43.2357,TRUE,FALSE,FALSE,FALSE,168.171,FALSE,FALSE,"InChI=1S/C8H9FN2O/c1-5-7(9)3-4-8(10-5)11-6(2)12/h3-4H,1-2H3,(H,10,11,12)",SVFSBGLXACEVHN-UHFFFAOYSA-N,13789840,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QC-7486,NONE,NONE,NONE,NONE,NONE,SVFSBGLXACEVHN-UHFFFAOYSA-N,-36.38175128,5036.861282,117137.3146,109.179197,5.055,3.231304003,0.424775853,0.05370749,0.007482446,0.011935863,-0.016974585,-0.374832,-0.2560837,0.1432,5.065,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169054740>,4,11,9,7,6,5,5.342218651,1.900283453,5.639151084,0.602409849,0.449712309
Cc1cc(C)nc(CCl)c1,2.43724,0,1,3,12.89,20,43.268,TRUE,FALSE,FALSE,FALSE,155.628,FALSE,FALSE,"InChI=1S/C8H10ClN/c1-6-3-7(2)10-8(4-6)5-9/h3-4H,5H2,1-2H3",VYEFLSRYAXMVDI-UHFFFAOYSA-N,13742925,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/4472-55-3.html,VYEFLSRYAXMVDI-UHFFFAOYSA-N,-29.71000087,5006.692489,129242.0453,110.077541,3.117,3.434467977,0.399372339,0.01587067,0.003211986,0.01909788,-0.016648526,-0.3722416,-0.2460272,0.1076,3.165,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169044cf0>,3,5,6,9,1,2,6.376316745,1.916759655,5.386858592,0.553642145,0.550124627
