SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR
N#CCc1nc(N)ccc1-c1cccnc1,1.79188,1,4,3,75.59,26,61.197400000000016,True,True
Brc1cccnc1NCc1ccncc1,2.8512000000000004,1,3,3,37.81,25,63.50070000000002,True,True
OCc1cnc(O)c(-c2cccnc2)c1,1.3415,2,4,4,66.24000000000001,25,55.05560000000003,True,True
COc1ncc(-c2cccnc2)cc1F,2.291300000000001,0,3,3,35.010000000000005,24,53.97800000000002,True,True
COC(=O)c1cc2ccncc2nc1O,1.1219999999999997,1,5,3,72.31,23,52.54230000000002,True,True
Nc1ccc(-c2ccncc2)c(-c2ccncc2)c1,3.392800000000002,1,3,3,51.8,32,77.31640000000003,True,True
Cc1ccc(-c2ncccc2C)nc1,2.760440000000001,0,2,3,25.78,26,56.94200000000003,True,True
Cc1cc(O)c2ccc3cnccc3c2n1,2.7970200000000007,1,3,2,46.010000000000005,26,63.44580000000003,True,True
Nc1cnc2ncc(C(=O)O)cc2c1,0.9102,2,5,2,89.10000000000001,21,50.9097,True,True
Nc1cccnc1NCc1ccccn1,1.6708999999999998,2,4,4,63.83,27,60.21310000000002,True,True
O=Cc1cc(-c2cccnc2)c(Cl)cn1,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
Cc1cccc(NCc2cccnc2)n1,2.39712,1,3,4,37.81,28,60.53770000000002,True,True
OCc1ccc(-c2cccnc2)nc1,1.6359,1,3,3,46.010000000000005,24,53.39080000000003,True,True
Cl.Nc1ccc(Oc2cccnc2)nc1,2.2729,1,4,3,61.03,25,60.20840000000002,True,True
CC(Nc1ncccc1N)c1cccnc1,2.2318999999999996,2,4,5,63.83,30,64.92410000000002,True,True
Oc1cc(-c2cccnc2)ccc1-c1cccnc1,3.516200000000002,1,3,3,46.010000000000005,31,74.56880000000002,True,True
OCc1ccnc(F)c1-c1ccncc1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
COc1ccc([N+](=O)[O-])c(-c2cccnc2)n1,2.0603999999999996,0,5,4,78.15,26,60.67440000000002,True,True
Nc1cc(-c2cccnc2)ccn1,1.7258,1,3,2,51.8,22,51.880400000000016,True,True
O=Cc1cc(-c2cccnc2)cnc1Cl,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
Cc1ccnc(-c2cccnc2)c1[N+](=O)[O-],2.36022,0,4,3,68.92,25,58.859400000000015,True,True
OCc1cnc2cccnc2c1,1.1221,1,3,2,46.010000000000005,20,45.46080000000002,True,True
Nc1ccc(-c2cccnc2)nc1-c1cccnc1,2.7878000000000007,1,4,3,64.69,31,75.11140000000002,True,True
C(=Cc1ccncc1)c1ccncc1,2.647000000000001,0,2,2,25.78,24,57.40200000000003,True,True
OCc1ncccc1-c1ccncc1,1.6359,1,3,3,46.010000000000005,24,53.39080000000003,True,True
COc1ncc(Br)c2ncccc12,2.4009,0,3,2,35.010000000000005,20,53.79000000000002,True,True
O=C(O)c1nc(F)ccc1-c1ccncc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
O=C(CC(=O)Nc1ccccn1)Nc1ccccn1,1.4439,2,4,4,83.98,31,70.35040000000002,True,True
c1ccc(Sc2ccccn2)nc1,2.6278000000000006,0,3,2,25.78,21,52.59700000000002,True,True
C(C#Cc1ccncc1)#Cc1ccncc1,1.8798,0,2,0,25.78,24,62.230000000000025,True,True
N#Cc1cncc(-c2ccc(F)cn2)c1,2.1543799999999997,0,3,1,49.57,21,52.14100000000001,True,True
COc1ccc(-c2cncc(C(=O)O)c2)cn1,1.8504,1,5,4,72.31,27,60.979300000000016,True,True
c1ccc(-c2cccc(-c3nnn[nH]3)n2)nc1,1.3236999999999994,1,5,2,80.24,25,60.63970000000001,True,True
N#Cc1cccnc1-c1cccnc1,2.0152799999999997,0,3,1,49.57,21,52.18300000000002,True,True
COc1ncc(-c2ccncc2)cc1F,2.291300000000001,0,3,3,35.010000000000005,24,53.97800000000002,True,True
c1ccc2c(c1)[n-]c1c2cc[n+]2cc3c(cc12)CCCC3,3.567700000000001,0,0,0,18.200000000000003,37,84.57600000000005,True,True
O=C(O)c1cc(-c2cccnc2)ccn1,1.8418,1,4,2,63.08,23,54.427300000000024,True,True
COc1ncc(N)cc1-c1ccncc1,1.7343999999999995,1,4,4,61.03,26,58.43240000000002,True,True
c1cc(-c2nnc(-c3ccncc3)s2)ccn1,2.662100000000001,0,5,2,51.56,25,66.37100000000002,True,True
O=C(O)c1cccc(-c2ccncc2)n1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
O=C(O)c1nc2ccc(F)cc2c2ncccc12,2.620300000000001,1,4,1,63.08,25,63.961300000000016,True,True
Nc1ncc(-c2ccncc2)cc1CO,1.2181,2,4,4,72.03,26,57.803200000000025,True,True
N#CCc1ncc(-c2ccncc2)cc1C(F)(F)F,3.228480000000001,0,3,2,49.57,27,61.78700000000001,True,True
O=C(O)c1cc(-c2ccncc2)ncc1-c1ccncc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000004,True,True
O=C(O)C1CCC(c2cc3cccnc3c(=O)[nH]2)CC1,2.2815000000000003,2,4,2,83.04999999999998,36,74.69850000000002,True,True
Clc1cc(-c2ccccc2)nc(-c2ccncc2)c1,4.464000000000003,0,2,2,25.78,30,77.91400000000002,True,True
Cc1ccc2ccc(N)nc2n1,1.52042,1,3,2,51.8,21,48.68740000000001,True,True
COC(=O)c1c(Cl)cncc1-c1cccnc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
OCc1nc(-c2ccncc2)ccc1Cl,2.2893,1,3,3,46.010000000000005,24,58.40080000000003,True,True
O=c1ccccn1Cc1ccc(Cl)nc1,1.945,0,3,2,34.89,24,59.05100000000002,True,True
COc1cccc(-c2ccc(Br)cn2)n1,2.9147000000000007,0,3,3,35.010000000000005,24,61.72000000000002,True,True
COC(=O)c1ccnc(Cl)c1-c1cccnc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
C(=C/c1ccccn1)\c1ccncc1,2.647,0,2,2,25.78,24,57.40200000000003,True,True
Cc1cnc(F)c(-c2cccnc2)c1,2.59112,0,2,2,25.78,23,52.163000000000025,True,True
CCOC(=O)c1ccc2cc(Cl)ccn2c1=O,2.1296,0,4,3,47.78,27,64.63350000000001,True,True
O=C(O)c1ncc(-c2ccncc2)cc1-c1ccncc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000004,True,True
Cc1cc(O)c2ccncc2n1,1.6438199999999996,1,3,2,46.010000000000005,20,45.93980000000003,True,True
COc1cnc2cccnc2c1CO,1.1306999999999998,1,4,4,55.24000000000001,24,52.01280000000003,True,True
C#CCn1c(=O)c(C(=O)OCC)c(O)c2cccnc21,0.912,1,6,5,81.42,32,72.45730000000002,True,True
N#CCc1cc(-c2cccnc2)cc(-c2cccnc2)c1,3.876680000000002,0,3,3,49.57,34,82.22100000000002,True,True
c1ccc(-n2c(-c3ccccn3)nnc2-c2ccccn2)cc1,3.391300000000001,0,5,3,56.49,36,87.82100000000001,True,True
N#CCc1c(F)cncc1-c1cccnc1,2.3487799999999996,0,3,2,49.57,24,56.74300000000002,True,True
NC(=O)c1sc2nc(-c3cccnc3)ccc2c1N,2.0394,2,5,3,94.89,29,75.78130000000002,True,True
O=Cc1nc(Cl)ccc1-c1cccnc1,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
Cc1ccc(-c2ccncc2)c(N)n1,2.0342199999999995,1,3,3,51.8,25,56.61740000000002,True,True
Fc1cccc(-c2ccncc2)c1-c1cccnc1,3.949700000000002,0,2,2,25.78,30,72.86200000000002,True,True
O=c1ccn(Nc2ncc(C(F)(F)F)cc2Cl)cc1,2.7907,1,4,2,46.92,26,63.971700000000006,True,True
Nc1ncc(-c2cccnc2)cc1-c1cccnc1,2.7878000000000007,1,4,3,64.69,31,75.11140000000003,True,True
Cc1ccnc(NC(=O)CC(=O)Nc2cc(C)ccn2)c1,2.06074,2,4,6,83.98,37,79.82440000000003,True,True
COC(=O)c1ccc(-c2ccncc2)nc1C,2.23862,0,4,4,52.08,29,63.54450000000003,True,True
Nc1ccc(-c2cccnc2)c(-c2cccnc2)n1,2.7878000000000007,1,4,3,64.69,31,75.11140000000002,True,True
N#CC(Cc1ccncc1)c1ccncc1,2.32648,0,3,3,49.57,27,60.53200000000003,True,True
c1cnc2c(c1)ccc1ncccc12,2.7830000000000004,0,2,0,25.78,22,57.044000000000025,True,True
Clc1c2ccccc2nc2ncccc12,3.436400000000001,0,2,0,25.78,22,62.054000000000016,True,True
OCc1c(-c2cccnc2)cncc1-c1cccnc1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000002,True,True
Nc1cc(-c2ccccn2)c[nH]c1=O,1.0191,2,3,2,71.77,23,54.706100000000006,True,True
N#CCc1c(-c2ccncc2)cncc1-c1ccncc1,3.2716800000000017,0,4,3,62.46,33,80.01600000000003,True,True
COc1nccc(CO)c1-c1ccncc1,1.6445,1,4,5,55.24,28,59.94280000000003,True,True
Cc1cc(C)c2ccc(O)nc2n1,1.95224,1,3,3,46.010000000000005,23,50.67680000000002,True,True
Brc1ccc(-c2cnc3ccccc3c2)nc1,4.059300000000003,0,2,1,25.78,26,72.67400000000004,True,True
Oc1ncc(F)cc1-c1cccnc1,1.9882999999999993,1,3,2,46.010000000000005,21,49.090800000000016,True,True
Clc1cc(-c2ccncc2)cc2ncccc12,3.9502000000000024,0,2,1,25.78,26,69.98400000000002,True,True
N#CCc1cccc(-c2cccnc2)n1,2.2096799999999996,0,3,2,49.57,24,56.78500000000002,True,True
Nc1cc(-c2cccnc2)cnc1-c1cccnc1,2.7878000000000007,1,4,3,64.69,31,75.11140000000002,True,True
O=Cc1cncc(-c2ccccn2)c1,1.9561,0,3,2,42.85,22,52.85550000000002,True,True
O=C(O)c1cncc(-c2ccncc2)c1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
Nc1ncc(-c2ccncc2)cc1F,1.8649,1,3,2,51.8,22,51.838400000000014,True,True
N#CCc1cncc(-c2cccnc2)c1,2.2096799999999996,0,3,2,49.57,24,56.785000000000025,True,True
O=C(O)C1CCC(c2cc3cccnc3c(O)n2)CC1,2.6938000000000013,2,5,3,83.31,36,73.53760000000003,True,True
c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1,3.0740000000000016,0,4,6,41.91,40,85.66200000000003,True,True
O=Cc1ccc(-c2cccnc2)cc1-c1cccnc1,3.6231000000000018,0,3,3,42.85,32,78.29150000000003,True,True
COC(=O)c1nc(O)ccc1-c1ccncc1,1.6358,1,5,4,72.31,27,60.472300000000025,True,True
Cl.Nc1nccc2cccnc12,1.6338,1,3,1,51.8,20,51.198400000000014,True,True
O.[O-][n+]1ccc(-c2cc[n+]([O-])cc2)cc1,-0.2043000000000001,0,2,1,85.38000000000001,25,53.41180000000003,True,True
Cc1cccc(Nc2cc(C)nc(C3CCNCC3)c2)n1,3.3040400000000005,2,4,5,49.84,43,86.07540000000003,True,True
CCOc1cc2c(C#N)c(OCC)nc(N)c2c(N)n1,1.46328,2,7,8,120.07,35,75.4158,True,True
N#Cc1c(-c2ccncc2)cc[nH]c1=S,2.6778700000000004,1,3,1,52.47,22,59.57270000000002,True,True
COc1ccc(-c2ccncc2)nc1[N+](=O)[O-],2.0603999999999996,0,5,4,78.15,26,60.67440000000001,True,True
O=C(O)c1ncc(F)cc1-c1ccncc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
Oc1ccc(-c2ccncc2)c(-c2ccncc2)c1,3.516200000000002,1,3,3,46.010000000000005,31,74.56880000000004,True,True
COc1ccc(CC#N)nc1-c1cccnc1,2.21828,0,4,4,58.8,28,63.33700000000002,True,True
Fc1c(-c2ccncc2)cccc1-c1cccnc1,3.9497000000000018,0,2,2,25.78,30,72.86200000000004,True,True
c1cnc2c(c1)cnc1ccccc12,2.7830000000000004,0,2,0,25.78,22,57.044000000000025,True,True
c1ccc(CCCc2ccncc2)nc1,2.6519000000000004,0,2,4,25.78,29,60.49900000000004,True,True
Fc1nc(CBr)ccc1-c1cccnc1,3.1776000000000018,0,2,2,25.78,23,60.057000000000016,True,True
O=C(NCc1ccccn1)c1ccc(C(F)(F)F)nc1,2.4254000000000007,1,3,3,54.88,30,64.64620000000001,True,True
Cc1cc(-c2ccncc2)ccn1,2.45202,0,2,2,25.78,23,52.20500000000003,True,True
COc1cncc(-c2cccnc2)c1,2.1521999999999997,0,3,3,35.010000000000005,24,54.020000000000024,True,True
COC(=O)c1cc(-c2cccnc2)nc2onc(C)c12,2.3798200000000005,0,6,4,78.11,31,71.11150000000002,True,True
COC(=O)c1cc(Cl)cnc1-c1cccnc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
O=Cc1cccnc1-c1cccnc1,1.9561,0,3,2,42.85,22,52.85550000000002,True,True
OCc1cc(-c2cccnc2)cnc1F,1.775,1,3,3,46.010000000000005,24,53.34880000000002,True,True
O=[N+]([O-])c1cc(-c2cccnc2)cnc1O,1.7573999999999992,1,5,3,89.15,23,55.78720000000002,True,True
CCC(=O)c1cc2c(OC)nccc2nc1O,1.9366999999999996,1,5,6,72.31,29,62.37630000000003,True,True
N#CCc1cc(-c2cccnc2)cnc1F,2.3487799999999996,0,3,2,49.57,24,56.74300000000001,True,True
N#CCc1nc(O)ccc1-c1ccncc1,1.9152799999999992,1,4,3,69.8,25,58.449800000000025,True,True
COC(=O)c1ccc(OC)c(-c2ccncc2)n1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
Clc1ccc(-c2ccccn2)nc1,2.7970000000000006,0,2,1,25.78,20,52.478000000000016,True,True
c1cncc(C2CCNC(c3cccnc3)C2)c1,2.6849000000000007,1,3,2,37.81,35,71.19270000000003,True,True
COc1ccc(-c2cccnc2)c(C)n1,2.4606200000000005,0,3,4,35.010000000000005,27,58.757000000000026,True,True
Nc1ccc(NCCc2ccncc2)nc1,1.7134,2,4,5,63.83,30,65.08010000000002,True,True
COc1ccc2cc(C(=O)O)c(=O)[nH]c2n1,0.6298999999999999,2,5,3,92.28,24,55.87500000000001,True,True
COC(=O)c1nc(F)ccc1-c1ccncc1,2.0693,0,4,3,52.08,26,58.76550000000003,True,True
CCOC(=O)c1cc2cccnc2[nH]c1=O,1.0998,1,4,3,72.05,26,58.320200000000014,True,True
Fc1ncc(-c2cccnc2)cc1CBr,3.177600000000001,0,2,2,25.78,23,60.05700000000002,True,True
O=C(O)c1cc(Cl)ncc1-c1ccncc1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
Cc1ccc(-c2cncc(C(N)=O)c2)nc1,1.55092,1,3,3,68.87,27,60.72290000000002,True,True
Cc1cccnc1CNCc1cccnc1,2.07482,1,3,5,37.81,31,63.754700000000035,True,True
Cc1nc2ccncc2cc1C(=O)O,1.63642,1,4,2,63.08,22,51.23430000000001,True,True
CCOC(=O)c1cc2cccnc2nc1C,2.1149199999999997,0,4,4,52.08,28,60.231500000000025,True,True
NNc1nccc2nc(C(F)(F)F)ccc12,1.9342,2,4,2,63.83,23,52.35010000000001,True,True
CCCn1c(=O)c(C(=O)OCC)c(O)c2ccc(C)nc21,1.99722,1,6,8,81.42,39,78.65230000000004,True,True
Cc1cccnc1-c1cncc(C#N)c1,2.3237000000000005,0,3,2,49.57,24,56.92000000000002,True,True
COc1ccc(-c2cc(N)ccn2)cn1,1.7344,1,4,4,61.03,26,58.432400000000015,True,True
Nc1cc(-c2ccc(Cl)nc2)nc(C(=O)O)c1Cl,2.7308000000000003,2,5,3,89.10000000000001,25,68.8597,True,True
Fc1cccc(-n2ncc3cnc(Cl)cc32)n1,2.6080000000000005,0,4,1,43.6,23,61.628000000000014,True,True
Brc1cnc2[nH]c(-c3ccncc3)nc2c1,2.7824,1,3,1,54.46,23,64.81970000000001,True,True
Fc1cncc(F)c1-c1ccncc1,2.4218,0,2,1,25.78,20,47.384000000000015,True,True
CCOC(=O)c1c[nH]c2cc(OC)cnc2c1=O,1.1084,1,5,5,81.28,30,64.87220000000002,True,True
O=C(O)c1ccc(NCc2ccncc2)nc1,1.7869,2,5,4,75.11,28,62.76000000000002,True,True
CCOC(=O)c1ccc(C(F)(F)F)nc1-c1cccnc1,3.339100000000002,0,4,4,52.08,32,68.42650000000003,True,True
Clc1ccnc(-c2ccncc2)c1,2.7970000000000006,0,2,1,25.78,20,52.47800000000002,True,True
Cc1ccc2ccc3ncccc3c2n1,3.091420000000001,0,2,1,25.78,25,61.781000000000034,True,True
COC(=O)c1cc2c(=O)n(CC(=O)O)ccc2nc1C,0.5761199999999997,1,7,5,98.49,32,69.71530000000003,True,True
COc1ncc(CC#N)cc1-c1ccncc1,2.21828,0,4,4,58.8,28,63.33700000000003,True,True
Nc1ccc2c(=O)c3cccnc3[nH]c2n1,1.0535,2,4,1,84.66000000000001,24,62.0771,True,True
NNc1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1,2.9530000000000003,2,4,2,63.83,26,57.35209999999999,True,True
COC(=O)c1cc(-c2ccncc2)ncc1Cl,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
CCOc1ccc(-c2cccnc2)cn1,2.5423,0,3,4,35.010000000000005,27,58.63700000000003,True,True
Nn1ccc2nc3ccccn3c2c1=O,0.3629999999999998,1,5,1,65.32,23,57.1084,True,True
Oc1cccc2ccc(/C=C/c3cccnc3)nc12,3.5058000000000025,1,3,3,46.010000000000005,31,76.57280000000003,True,True
Nc1cc(CBr)c(-c2cccnc2)cn1,2.6207000000000003,1,3,3,51.8,25,64.51140000000001,True,True
CCOc1ccc2[nH]cc(C(=O)O)c(=O)c2n1,1.0199999999999998,2,5,4,92.28000000000002,27,60.49200000000001,True,True
CCOC(=O)Cc1ccc2cccnc2n1,1.7353999999999998,0,4,4,52.08,28,59.87500000000003,True,True
CC(=O)c1cc2cnccc2[nH]c1=O,1.1257,1,3,2,62.82,22,52.368200000000016,True,True
N#Cc1ccnc(-c2cccnc2)c1,2.0152799999999997,0,3,1,49.57,21,52.18300000000002,True,True
Nc1ncc(-c2ccncc2)cc1CBr,2.620700000000001,1,3,3,51.8,25,64.51140000000002,True,True
Fc1cc(-c2cccnc2)nc(-c2cccnc2)c1,3.3447000000000013,0,3,2,38.67,29,70.65700000000002,True,True
COc1ccc(-c2cccnc2)c(CO)n1,1.6444999999999996,1,4,5,55.24,28,59.94280000000003,True,True
COc1ccc(OC)c2nc(-c3cccnc3)ccc12,3.314000000000002,0,4,5,44.24,34,78.07800000000003,True,True
O=C(c1ccccn1)c1ccccn1,1.7075999999999998,0,3,2,42.85,22,51.90650000000002,True,True
Fc1cnc(-c2ccncc2)c(CBr)c1,3.1776000000000018,0,2,2,25.78,23,60.05700000000002,True,True
Cc1cccc(NC(=O)C(=O)Nc2cccc(C)n2)n1,1.6706399999999997,2,4,4,83.98,34,75.20740000000002,True,True
Fc1cc(-c2ccc(Cl)cn2)ccn1,2.9361000000000015,0,2,1,25.78,20,52.436000000000014,True,True
Nc1c(Cl)cncc1-c1ccncc1,2.3792,1,3,2,51.8,22,56.890400000000014,True,True
Cc1cc(C)c2cc(C)c(Br)nc2n1,3.317560000000002,0,2,3,25.78,25,61.44900000000003,True,True
CC(=O)Nc1ccc2ncccc2n1,1.5881999999999996,1,3,2,54.88,23,53.84170000000002,True,True
CCOC(=O)c1cc2cccnc2nc1C(F)(F)F,2.8253000000000013,0,4,3,52.08,28,60.49650000000001,True,True
Nc1cc(F)c(-c2ccncc2)c(F)c1-c1ccncc1,3.671000000000001,1,3,3,51.8,32,77.23240000000001,True,True
Cc1ccnc(NC(=O)c2ccncc2)c1,2.03732,1,3,3,54.88,27,61.16420000000002,True,True
O=C(Nc1cccnc1)c1cc(F)c(Cl)nc1Cl,3.174800000000001,1,3,2,54.88,24,66.40520000000001,True,True
O=C(O)c1ncc(-c2cccnc2)cc1-c1cccnc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000003,True,True
FC(F)(F)c1cnc2c(-c3cccnc3)noc2c1,3.303600000000001,0,4,1,51.81,25,60.03700000000001,True,True
O=Cc1cncc(-c2cccc(F)n2)c1,2.0951999999999997,0,3,2,42.85,22,52.81350000000001,True,True
O=c1c2ccc(-c3cccnc3)nc2[nH]n1-c1ccccc1,2.775800000000001,1,4,2,63.57,34,84.9217,True,True
COc1cc(CO)c(-c2cccnc2)cn1,1.6445,1,4,5,55.24,28,59.94280000000003,True,True
N#CCc1nc(O)ccc1-c1cccnc1,1.9152799999999992,1,4,3,69.8,25,58.449800000000025,True,True
O=C(O)c1ccc(-c2ncccc2Cl)cn1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
COC(=O)c1c(OC)cncc1-c1cccnc1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
O=Cc1nc(-c2ccncc2)ccc1F,2.0952,0,3,2,42.85,22,52.81350000000002,True,True
Cc1ccc2c(O)c(C(=O)O)cnc2n1,1.34202,2,5,3,83.31,23,52.8991,True,True
N#CCc1cnc(-c2ccncc2)c(F)c1,2.3487800000000005,0,3,2,49.57,24,56.743000000000016,True,True
Fc1nc(C(F)(F)F)ccc1-c1cccnc1,3.3015000000000017,0,2,1,25.78,23,52.42800000000002,True,True
COC(=O)c1cncc(-c2cccc(F)n2)c1,2.0692999999999997,0,4,3,52.08,26,58.76550000000002,True,True
N#Cc1ccc(-c2ccncc2)c(-c2ccncc2)c1,3.682280000000002,0,3,2,49.57,31,77.61900000000003,True,True
OCc1ccc(-c2ccncc2)c(-c2ccncc2)n1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000002,True,True
OCCN(Cc1ccccn1)Cc1ccccn1,1.4711,1,4,7,49.25,35,69.67380000000004,True,True
COc1c(-c2ccncc2)cccc1-c1cccnc1,3.819200000000003,0,3,4,35.010000000000005,34,79.45600000000005,True,True
Oc1cncc(-c2ccncc2)c1,1.8491999999999995,1,3,2,46.010000000000005,21,49.132800000000024,True,True
Cc1cccc(Nc2cccc(C3CNCCO3)n2)n1,2.189519999999999,2,5,4,59.07,38,78.05640000000002,True,True
COC(=O)c1nc(-c2cccnc2)ccc1Cl,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
O=C(O)c1ccncc1-c1cccnc1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
Cc1ccc2ccc(C(=O)O)nc2n1,1.63642,1,4,2,63.08,22,51.23430000000001,True,True
Cc1ncccc1-c1cccnc1,2.45202,0,2,2,25.78,23,52.20500000000003,True,True
O=Cc1cc(F)nc(-c2cccnc2)c1,2.0951999999999997,0,3,2,42.85,22,52.81350000000002,True,True
OB(O)c1ccc(-c2ccncc2)nc1,-0.1766000000000003,2,4,4,66.24000000000001,24,57.293600000000026,True,True
O=CC1=C2C=CC=C3SC(C=O)=C(N=C1)N32,1.3518,0,5,2,49.74,22,61.325,True,True
O=C(O)c1cc(F)cnc1-c1ccncc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
Nc1ccnc(-c2ccccn2)c1,1.7257999999999998,1,3,2,51.8,22,51.880400000000016,True,True
NCc1ccc(-c2cccnc2)cc1-c1cccnc1,3.269300000000001,1,3,4,51.8,35,80.79540000000003,True,True
N#CCc1cc(-c2cccnc2)c(Cl)cn1,2.863080000000002,0,3,2,49.57,24,61.795000000000016,True,True
OCc1nc(F)ccc1-c1ccncc1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
Clc1ccc2ccc3cccnc3c2n1,3.4364000000000017,0,2,0,25.78,22,62.054000000000016,True,True
Cc1cnc(-c2cccnc2)c(F)c1,2.59112,0,2,2,25.78,23,52.16300000000002,True,True
COC(=O)c1nc(Cl)ccc1-c1ccncc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
O=C(O)c1c(F)cncc1-c1ccncc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
Fc1ccc(C(F)(F)F)nc1-c1cccnc1,3.3015000000000017,0,2,1,25.78,23,52.42800000000002,True,True
COc1cc(Cl)c2nc(OC)ccc2n1,2.3004,0,4,4,44.24,24,57.65200000000003,True,True
O=C(O)c1c(-c2ccncc2)cncc1-c1ccncc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000004,True,True
Fc1cc(-c2ccncc2)cnc1CBr,3.177600000000001,0,2,2,25.78,23,60.05700000000002,True,True
Brc1ccncc1-c1cccnc1,2.9061000000000012,0,2,1,25.78,20,55.16800000000002,True,True
Fc1cnc(-c2cccnc2)c(Cl)c1,2.9361000000000015,0,2,1,25.78,20,52.43600000000002,True,True
O=C(O)c1cc(-c2ccncc2)nc2onc(C3CC3)c12,2.860400000000001,1,6,3,89.11,32,73.96930000000002,True,True
COc1cncc(-c2cccnc2)c1CO,1.6445,1,4,5,55.24000000000001,28,59.94280000000003,True,True
OC(c1cccnc1)c1ccccn1,1.5582999999999998,1,3,3,46.010000000000005,24,52.53580000000003,True,True
COC(=O)CNc1cc(C)nc2c1ccc1cccnc12,2.6763200000000005,1,5,5,64.11,36,82.28670000000004,True,True
Cc1nc(-c2cccnc2)ccc1[N+](=O)[O-],2.360220000000001,0,4,3,68.92,25,58.85940000000002,True,True
N#CCc1c(Cl)cncc1-c1ccncc1,2.863080000000001,0,3,2,49.57,24,61.795000000000016,True,True
O=C(Nc1cccnc1)Nc1cccnc1,2.1205999999999996,2,3,2,66.91,26,61.11540000000002,True,True
Cc1nccc2[nH]c(=O)c(I)cc12,1.83612,1,2,1,45.75,20,59.8177,True,True
Cc1ccc2c(ccc3ncc(C(=O)O)c(O)c32)n1,2.49522,2,5,3,83.31,29,70.40510000000002,True,True
Cc1cccc(-c2cccnc2)n1,2.45202,0,2,2,25.78,23,52.20500000000002,True,True
CCOC(=O)c1cnc2cccnc2c1O,1.5120999999999998,1,5,4,72.31,26,57.15930000000002,True,True
O=[N+]([O-])c1ccc(N2CCN(c3ccccn3)CC2)nc1,1.7114,0,6,3,75.4,36,79.55440000000003,True,True
Cc1cccc(-c2ccccn2)n1,2.45202,0,2,2,25.78,23,52.20500000000002,True,True
C(=C/c1ccnc2ccccc12)\c1ccnc2ccccc12,4.953400000000004,0,2,2,25.78,36,92.41400000000004,True,True
Cc1cc(Br)cnc1NCc1ccccn1,3.1596200000000003,1,3,4,37.81,28,68.23770000000002,True,True
Cc1ccc(-c2ccc(Cl)nc2)nc1,3.1054200000000014,0,2,2,25.78,23,57.21500000000002,True,True
Cc1cccc(-c2ccc(Br)cn2)n1,3.214520000000001,0,2,2,25.78,23,59.90500000000002,True,True
Cc1ccnc(NCCc2ccncc2)c1,2.439620000000001,1,3,5,37.81,31,65.40470000000003,True,True
COc1cc2nccc(Cl)c2cn1,2.2918000000000003,0,3,2,35.010000000000005,20,51.100000000000016,True,True
O=C(O)c1ccc(OCc2ccccn2)nc1,1.7537999999999998,1,5,4,72.31,27,59.76530000000002,True,True
CC(Nc1cc(N)ccn1)c1ccncc1,2.2318999999999996,2,4,5,63.83,30,64.92410000000002,True,True
Nc1ncc2ccc(-c3ccncc3)nc2n1,1.669,1,5,2,77.58,26,64.97640000000001,True,True
O=c1c2ccccc2[nH]c2ncccc12,2.0763,1,2,0,45.75,23,59.86970000000001,True,True
O=C(O)c1cnc2c(ccc3c(=O)c([N+](=O)[O-])c[nH]c32)c1,1.6826999999999996,2,6,2,126.19,28,73.4834,True,True
N#CCc1ccnc(-c2ccncc2)c1,2.2096799999999996,0,3,2,49.57,24,56.785000000000025,True,True
COc1cc(CC#N)c(-c2ccncc2)cn1,2.21828,0,4,4,58.8,28,63.33700000000003,True,True
