Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole
HLBOAQSKBNNHMW-UHFFFAOYSA-N,-38.27450541,7974.25483,193892.1977,142.342228,2.688,3.007108172,0.628639974,0.021464994,0.004768477,0.022765144,-0.023824601,-0.3656057,-0.2550965,0.1895,3.21
SVSZHSMOMDNMLS-UHFFFAOYSA-N,-35.71646684,6031.939846,150974.3724,123.771465,2.838,2.537663056,0.518395517,0.081491174,0.005792113,0.016856314,-0.019971966,-0.3672287,-0.2739713,0.2681,3.282
GHHXGWZMJBHPOM-UHFFFAOYSA-N,-31.61662846,5785.29507,156323.27,121.230504,4.812,2.413606973,0.423273064,0.033551475,0.003986977,0.019932898,-0.018407606,-0.3495669,-0.2608685,0.347,4.841
FBLHWIQSYHMHSK-UHFFFAOYSA-N,-39.67671114,7187.87848,184309.9375,131.024385,3.674,3.352212,0.425662302,0.087679559,0.003700194,0.015399681,-0.021927788,-0.3758467,-0.2526552,0.1205,3.606
DYOIUODXXXAPDU-UHFFFAOYSA-N,-40.67676986,8639.834602,211970.6038,148.53256,1.623,2.004409623,0.658271675,0.034247369,0.006919571,0.026355614,-0.023891507,-0.3568856,-0.2832249,0.4996,1.782
TZORNSWZUZDUCU-UHFFFAOYSA-N,-35.94560683,5663.261479,131153.8604,115.993761,0.97,2.70696492,0.447650975,0.053763786,0.002554672,0.016100836,-0.019137081,-0.3776681,-0.278189,0.2007,1.309
DYEWBRJGUHYRQJ-UHFFFAOYSA-N,-36.04644095,6659.226861,157814.5927,128.732247,3.537,2.731402965,0.538315926,0.026770838,0.008711484,0.029369704,-0.021519069,-0.3523784,-0.2520012,0.2425,2.712
ATCQURPFXQSPKC-UHFFFAOYSA-N,-30.83158156,4688.275112,111840.7167,106.248957,4.791,3.140267424,0.455126138,0.029023661,0.002194837,0.018554419,-0.017707862,-0.3786755,-0.2632728,0.1684,5.23
FOMZKRMMBHSXRG-UHFFFAOYSA-N,-32.51943325,5627.91055,126823.7429,116.351769,2.229,3.455573695,0.457820017,0.027348602,0.007993462,0.02510161,-0.018702868,-0.351792,-0.224802,0.1146,2.378
BLBZPNCBYHYDDP-UHFFFAOYSA-N,-40.93220316,5591.506655,129081.1959,114.152347,2.717,2.884874164,0.411200214,0.0849904,-0.000294806,0.006563707,-0.017949559,-0.3897072,-0.28369,0.1922,3.469
HBEXMSSMVKLETM-UHFFFAOYSA-N,-33.30294439,4908.195309,111561.1094,107.818352,3.093,3.125527318,0.419534023,0.025760724,0.004747657,0.019428995,-0.016947893,-0.3719357,-0.2570747,0.1634,3.999
UGYRJDSEKCYZKI-UHFFFAOYSA-N,-29.07021916,4754.104853,108192.4314,107.223565,0.717,3.321221164,0.434529921,0.019212535,0.006056577,0.024751464,-0.016697823,-0.3613181,-0.2392655,0.1319,0.987
XZIZYTUIRQMBPN-UHFFFAOYSA-N,-36.79619523,6832.611198,186800.0017,131.798518,2.206,2.343123811,0.493003169,0.057256505,0.005685506,0.016459727,-0.021503251,-0.3653028,-0.2791946,0.3507,1.899
WGESMOKYAZULNS-UHFFFAOYSA-N,-33.7807746,4896.73769,111667.8543,107.519808,3.338,3.374261339,0.419417592,0.045702548,0.004261132,0.013553998,-0.016669797,-0.3704088,-0.246407,0.1083,3.58
KUZNURGIXXKBEJ-UHFFFAOYSA-N,-34.21183584,7334.839017,179860.2474,137.394967,2.008,3.034822012,0.625253221,0.008213829,0.005343382,0.026026122,-0.0229424,-0.3657127,-0.254185,0.1791,2.524
ZIPLFLRGHZAXSJ-UHFFFAOYSA-N,-36.04025347,5819.239824,144407.1972,121.049754,0.842,2.232201533,0.540226713,0.055614047,-0.001390231,0.015822049,-0.020403114,-0.3827663,-0.3007344,0.3563,0.838
NBCTZCUNZUISCL-UHFFFAOYSA-N,-37.55431198,7990.473838,181332.6448,137.343948,2.804,3.211496634,0.568716067,0.016542544,0.008676055,0.028335898,-0.027074296,-0.3558395,-0.2378191,0.1566,3.873
UJPQWEHDJAJEHR-UHFFFAOYSA-N,-40.36566192,8873.418008,218742.3955,149.084259,2.024,2.417794521,0.721393664,0.0331509,0.005286559,0.024531924,-0.02346932,-0.3651553,-0.276303,0.3056,1.183
JOUCUZXFDZISMW-UHFFFAOYSA-N,-36.20975792,5415.877141,124978.3072,113.659989,5.976,2.824189454,0.440423875,0.059297368,0.006795672,0.015372689,-0.017469145,-0.3684789,-0.2646919,0.2062,5.814
IRDPUZWWWIDFQX-UHFFFAOYSA-N,-32.130676,4923.494052,114006.5414,109.221464,5.343,2.753859095,0.42754449,0.038212594,0.004107526,0.018017697,-0.017303642,-0.3737896,-0.2725871,0.2687,6.777
VPGWOWXXDKITFM-UHFFFAOYSA-N,-31.47569308,5139.097677,118509.5934,111.100314,4.023,3.565295125,0.446049636,0.024489958,0.009635508,0.02294,-0.01776469,-0.3470886,-0.2160664,0.106,4.437
CBDCFKLGMRFTRX-UHFFFAOYSA-N,-32.33475319,6049.18463,146277.5424,123.926835,2.383,2.610511543,0.571005177,0.017226014,0.006049149,0.025502972,-0.02141986,-0.3643532,-0.2684187,0.2723,3.103
JTDUYLQIBHWRRK-UHFFFAOYSA-N,-42.45757182,6692.713166,155520.5094,124.975672,5.018,2.885386329,0.464685293,0.077823612,0.001597321,0.01109151,-0.021928772,-0.3691223,-0.2630863,0.202,5.9
MCWCVCNGWPOXKP-UHFFFAOYSA-N,-38.56554501,8587.851143,191510.4574,142.470508,2.812,3.153719498,0.556653616,0.017348495,0.011956694,0.030465499,-0.024425611,-0.3576198,-0.2417227,0.1687,2.358
WMFJJQZKLKTSPY-UHFFFAOYSA-N,-37.76332898,6516.20407,151276.3523,124.654186,2.334,2.957735005,0.478471107,0.049248649,0.005557524,0.017914766,-0.02207717,-0.3569675,-0.2482728,0.1749,2.483
ROKPQNOTIZSSOF-UHFFFAOYSA-N,-37.00455683,4714.420086,109992.2987,105.157872,4.13,2.734562185,0.407471663,0.060996966,0.000892828,0.008870903,-0.015699232,-0.405384,-0.3048907,0.1973,4.673
GGFWCDNEFMGGMQ-UHFFFAOYSA-N,-41.91360593,8335.868657,187638.7037,139.808527,1.18,3.317242563,0.535044409,0.037754182,0.008328064,0.023764477,-0.025739961,-0.3398173,-0.2179109,0.1206,1.236
AUEFOXXFYFOODZ-UHFFFAOYSA-N,-40.0537332,8854.243824,215145.0298,148.556583,4.07,2.246468113,0.696315948,0.023171379,0.006266906,0.037234328,-0.026501632,-0.3685803,-0.2860241,0.4121,5.297
UGVRERRWSSSFTN-UHFFFAOYSA-N,-38.04123258,6405.009069,149807.6431,122.904548,3.464,2.475526912,0.496754877,0.043895187,0.004820628,0.016386131,-0.020700807,-0.3815353,-0.2905613,0.3014,4.448
WSXFBFCVDNKQEN-UHFFFAOYSA-N,-39.5646641,6292.388561,143193.3721,121.203996,4.925,2.163918568,0.457940858,0.06649878,0.005286042,0.012970471,-0.020366636,-0.3930087,-0.3134862,0.4159,7.027
ABJVUPUJUGBUMM-UHFFFAOYSA-N,-31.98158768,6183.17101,139926.9404,121.472691,2.018,3.334025045,0.499662286,0.009929668,0.007510527,0.024179379,-0.02010706,-0.364599,-0.2420758,0.1081,2.777
HNPJPQRHQRFFOW-UHFFFAOYSA-N,-42.86670931,7750.913512,179244.8051,134.97906,1.537,3.286757865,0.490580059,0.102622285,0.005915588,0.01545333,-0.023984681,-0.3614338,-0.2406476,0.1168,1.26
WKFBNBJLPZFJKL-UHFFFAOYSA-N,-33.78109069,5541.537616,141249.5994,115.039699,2.118,3.467186844,0.401987589,0.030254505,0.002309623,0.015903576,-0.01762618,-0.3787598,-0.251343,0.1039,2.196
XJXUPIMYYIFYBX-UHFFFAOYSA-N,-36.86276524,5044.679967,117435.5746,109.095561,2.797,3.02969457,0.410589069,0.071429943,0.00058784,0.010072461,-0.017155386,-0.3855237,-0.2741845,0.1639,3.243
AJSGJCSWZUHDJB-UHFFFAOYSA-N,-34.07984805,4668.13889,105846.9356,105.211343,1.353,4.26026629,0.385371491,0.051024263,0.004257145,0.011400139,-0.016147529,-0.3662716,-0.2097097,0.0571,1.266
VMEFZSNHLOWSOV-UHFFFAOYSA-N,-37.22507758,5802.586713,141427.5767,119.712393,5.686,2.829412281,0.549163577,0.047098765,0.001125401,0.008908424,-0.020818402,-0.3784698,-0.2744908,0.2159,6.104
LCIWEWNYGUFCHP-UHFFFAOYSA-N,-34.03544457,5292.347387,134632.5807,112.607977,1.668,3.388373577,0.384676066,0.036179856,0.00073232,0.018074239,-0.016765338,-0.3812558,-0.2567354,0.125,2.023
DJRLEUGQNBAWDU-UHFFFAOYSA-N,-29.72798665,4411.559141,100990.7283,102.801615,2.275,3.641384997,0.404486067,0.025286922,0.005373783,0.016599936,-0.015952295,-0.3629815,-0.2291631,0.0861,2.491
CHYHTAKZXPWRHO-UHFFFAOYSA-N,-33.26811061,5388.02744,131557.4878,116.767297,4.416,2.676369077,0.517580776,0.035168438,0.003899892,0.017163593,-0.019242191,-0.3612954,-0.2629407,0.2442,4.411
SMKPJMHERWBRIS-UHFFFAOYSA-N,-37.03971056,6036.231067,146691.84,122.015501,2.678,3.130722641,0.484813313,0.088489785,0.003699722,0.015284034,-0.020321426,-0.3605022,-0.2454502,0.1467,2.938
LQOWFPZJEOHITB-UHFFFAOYSA-N,-33.97455902,5800.0505,137100.8826,117.63003,4.281,2.368064151,0.500175133,0.033387244,0.003236422,0.02045273,-0.019393141,-0.3753454,-0.2883207,0.3006,5.438
KDCDSNYNWQNPRU-UHFFFAOYSA-N,-34.9406648,5169.134644,122932.8925,110.626913,3.727,2.67392798,0.442455835,0.057305854,9.78E-05,0.013962738,-0.018344102,-0.3786454,-0.2803804,0.2119,4.34
VWWRQOHUTDDIKQ-UHFFFAOYSA-N,-37.59973018,5498.932942,130987.0196,115.216847,3.606,2.360801193,0.473025931,0.055790911,0.00362596,0.019073921,-0.018734816,-0.3831463,-0.2963884,0.3152,3.392
TYJFYUVDUUACKX-UHFFFAOYSA-N,-32.36120757,6033.133319,146206.6624,123.721407,2.809,2.590503048,0.552344256,0.018442464,0.007746524,0.021773284,-0.020453984,-0.3522574,-0.2570581,0.2744,2.853
LNRMNYOWYGXFBK-UHFFFAOYSA-N,-40.26782673,5988.685206,148431.9912,121.62458,3.076,2.171695177,0.536114382,0.063599234,0.000889484,0.009744291,-0.019744712,-0.389508,-0.3096997,0.3799,2.991
ZNSLUSIEEWIGGC-UHFFFAOYSA-N,-35.22383667,4931.34826,116831.1261,108.335603,4.056,3.029274057,0.424793417,0.064665274,0.004762202,0.0117167,-0.017949119,-0.3823136,-0.2709899,0.1728,4.304
IYICHBRKKUHKGO-UHFFFAOYSA-N,-38.42265573,7209.08143,164417.1358,130.093888,3.213,3.318398293,0.517163175,0.032910691,0.008370424,0.024164591,-0.021461523,-0.3639765,-0.2420276,0.1353,3.637
UTTDICFUEAFWJV-UHFFFAOYSA-N,-36.29658774,6471.246391,145593.9816,123.751357,0.866,3.294105766,0.477880907,0.039834695,0.006553745,0.024035585,-0.019969232,-0.362616,-0.2415599,0.1463,1.487
MTYYZCUGEPQHNG-UHFFFAOYSA-N,-37.14833857,6736.41941,184645.0539,130.230761,0.809,2.613543066,0.466684453,0.051330773,-0.000315009,0.013700601,-0.020632929,-0.3885967,-0.2925508,0.2606,1.547
LCQWVYDFAHJHLM-UHFFFAOYSA-N,-40.41092519,8913.391665,219329.5976,150.527714,2.567,2.429501548,0.667099689,0.033641637,0.003331367,0.025540193,-0.025675405,-0.3810727,-0.2917902,0.3367,2.861
LYTMXBMSTRPHAF-UHFFFAOYSA-N,-36.41251451,6265.522162,149584.0566,121.653288,10.504,2.983057934,0.558653372,0.049492003,0.004163942,0.026669322,-0.021801178,-0.3761137,-0.2664883,0.1866,11.123
UZBCZKOYJMGKCW-UHFFFAOYSA-N,-39.37780431,6655.790885,151938.8976,125.623778,5.798,2.571387816,0.481523809,0.055811445,0.002359857,0.016758707,-0.020733013,-0.3626345,-0.2681377,0.2774,6.732
SDVRXHFNSQTUGR-UHFFFAOYSA-N,-32.52188947,5674.657981,127261.0342,116.87404,1.336,3.36414412,0.463416751,0.023724288,0.009507387,0.025321675,-0.020026479,-0.3502215,-0.2265914,0.1324,1.133
BSQBDLZRKDSFOK-UHFFFAOYSA-N,-37.63498951,5498.857005,131197.127,115.089314,3.597,2.170704424,0.489252637,0.064874865,0.005278716,0.015449345,-0.019929824,-0.3790108,-0.2992389,0.4,4.255
SZTYCWGEOJTSSS-UHFFFAOYSA-N,-34.5215419,5321.273491,125251.4453,112.935256,2.283,3.254243188,0.455776373,0.04120641,0.00900939,0.029584328,-0.01725285,-0.3660467,-0.2464554,0.124,2.277
VXARDGMDMUMINC-CMDGGOBGSA-N,-39.76359011,9565.822523,234390.2802,157.477146,3.322,2.396010959,0.727343974,0.016404733,0.007721932,0.028510661,-0.025684583,-0.3557997,-0.267748,0.3595,3.422
AQAVUXXKDILVBZ-UHFFFAOYSA-N,-39.11161434,6905.625986,158649.4621,127.634338,3.805,3.303100084,0.484505958,0.0530744,0.004365967,0.018338152,-0.020347836,-0.3692383,-0.2478516,0.124,3.835
QJOLBVFQPQOKON-UHFFFAOYSA-N,-39.7410046,6451.644911,156139.6998,126.20739,2.411,3.222603529,0.517605639,0.062275277,-0.000150053,0.021911193,-0.021569825,-0.3930472,-0.2746187,0.1777,2.212
ZMUQQQPLBINFTP-UHFFFAOYSA-N,-30.46748315,4912.669799,116520.7026,110.751108,1.75,3.114350797,0.479125813,0.019796264,0.008227475,0.023804232,-0.017516832,-0.3635074,-0.2490571,0.1647,1.271
WSVYYUKIXFSDTE-UHFFFAOYSA-N,-38.4436283,7492.363453,183896.0143,137.669306,4.108,2.804948492,0.616821095,0.020284254,0.002779386,0.019811987,-0.022598586,-0.3706974,-0.2676175,0.2115,4.257
WLDLXSYOBCLGHJ-UHFFFAOYSA-N,-40.23073469,6005.575244,148137.4596,121.881826,4.916,2.440177437,0.53591044,0.04600143,0.001493476,0.011036036,-0.018563081,-0.4003562,-0.3106814,0.3676,5.747
MLSAKDWDZKTYJU-IZZDOVSWSA-N,-38.30977618,6131.38746,143364.4247,120.525647,0.773,2.90411185,0.472995819,0.040198561,0.00369083,0.02121598,-0.020503894,-0.3761544,-0.2694302,0.2074,1.564
CASNAIUVQSOWSE-UHFFFAOYSA-N,-42.1411181,6960.599856,162546.5036,127.225654,1.545,3.549097479,0.504171978,0.072946263,0.00106965,0.014042091,-0.022267041,-0.3780345,-0.2476075,0.1111,1.593
KDOQORSXCOKTKH-UHFFFAOYSA-N,-36.93769107,6801.703821,169879.9216,126.935576,3.706,3.774732145,0.441280855,0.027159661,0.003974894,0.017191147,-0.019457327,-0.3879618,-0.2492429,0.0902,4.309
LUMZQFHOBXCXOR-UHFFFAOYSA-N,-42.14320784,7079.980454,165445.8893,129.315619,1.472,2.227149348,0.509926946,0.074390539,-0.000509487,0.01568374,-0.020239107,-0.389401,-0.3075548,0.3805,0.662
OKDWGFQXJYJNIJ-UHFFFAOYSA-N,-38.28836828,7783.56404,189637.6305,139.390996,2.152,2.355040476,0.621035548,0.035789357,0.002845234,0.022252669,-0.024492974,-0.373665,-0.2871188,0.3484,2.444
QFLMVHHJMPJLKY-UHFFFAOYSA-N,-39.48863281,6778.707784,165904.3444,130.109907,2.126,2.323081314,0.568681601,0.066587567,0.00399868,0.016234972,-0.021796361,-0.3724929,-0.2871213,0.3748,2.48
BXDBAOURAFYYOE-UHFFFAOYSA-N,-41.61533629,8615.733771,195354.9262,141.836359,3.051,2.863750354,0.562034545,0.040486701,0.008965888,0.025388433,-0.028620557,-0.3477322,-0.2424913,0.2034,2.191
GSFRRRRSKPUSHE-UHFFFAOYSA-N,-35.92784633,6227.190477,160173.3404,121.297761,2.507,3.48223733,0.449572805,0.037409226,0.001281299,0.015239872,-0.021104777,-0.3863679,-0.2583981,0.1104,2.87
RSVVRJLGYCOGDB-UHFFFAOYSA-N,-36.82549932,5725.624805,147815.5311,116.960513,5.417,2.773919065,0.394411535,0.05349185,0.000832895,0.012194982,-0.01736501,-0.3946042,-0.2926646,0.2112,5.8
GKQZRKIJQIXGHA-UHFFFAOYSA-N,-32.89434449,5526.722342,125340.0967,114.558605,0.572,3.544544753,0.454098677,0.025666404,0.004566058,0.018751006,-0.017846514,-0.371137,-0.2408774,0.0889,0.271
JOUGAECRGABRSX-UHFFFAOYSA-N,-34.25555315,5793.219273,136897.3167,119.914387,2.465,2.994302603,0.49503133,0.043159886,0.002105434,0.021521585,-0.019482105,-0.3751932,-0.2651546,0.1889,2.678
IHELYFQSNOJLTC-UHFFFAOYSA-N,-29.72372758,4419.17285,101050.3231,102.890786,3.03,3.613316056,0.414416128,0.024287313,0.005559087,0.017345796,-0.015542609,-0.3660102,-0.2332233,0.0902,3.488
QOONUVASVFRFSA-UHFFFAOYSA-N,-37.16109775,6721.905395,184870.3122,129.975403,2.253,2.498115933,0.477509041,0.057428595,0.002003785,0.013110596,-0.021311026,-0.3893229,-0.2975189,0.3236,2.549
UMCFCKZIJFKOQX-UHFFFAOYSA-N,-43.42832872,7214.640679,165045.547,129.843525,8.952,2.708951718,0.496279575,0.085618547,0.007676817,0.013769324,-0.021147658,-0.3690409,-0.2694887,0.2423,8.793
RDSGPHNFOMPILP-UHFFFAOYSA-N,-40.00104322,6221.242844,143401.9364,120.804049,2.635,2.777847255,0.472113113,0.075732849,0.004493141,0.012845609,-0.019305497,-0.3802296,-0.2781456,0.1961,2.635
GZIQHUCQRGBGBE-UHFFFAOYSA-N,-39.76717284,7447.240195,166903.5191,132.43688,2.115,3.810578618,0.511455147,0.053447412,0.012455123,0.020873881,-0.023999608,-0.3470512,-0.207015,0.0856,2.011
ZTZCGCCFJZVRTO-UHFFFAOYSA-N,-39.20421567,7090.114693,172950.026,132.9335,3.067,2.314746658,0.590529614,0.05052988,0.00025479,0.017714794,-0.021976827,-0.3795469,-0.2944815,0.3365,2.382
UCMPFHHXFOSHSE-UHFFFAOYSA-N,-35.09388908,7375.629435,198896.6295,138.027451,1.698,2.86848722,0.576674585,0.010637193,2.42E-05,0.023218889,-0.021531705,-0.3794973,-0.2740823,0.2206,1.922
WIRIPVDRZYVTCG-UHFFFAOYSA-N,-33.64219648,8301.43287,221945.6688,147.096708,1.374,2.951051069,0.58024131,0.02844879,0.009107564,0.026825706,-0.024445879,-0.3533199,-0.2448708,0.1912,0.937
CSLGYHQUXRUXPX-UHFFFAOYSA-N,-36.1346056,7659.086084,201844.743,138.566534,3.014,2.598732098,0.573206988,0.014115089,0.003059568,0.022568747,-0.023090604,-0.3732459,-0.2777443,0.2575,3.205
IYQYCWXGRNTWLA-UHFFFAOYSA-N,-36.32735062,6435.53335,145089.9463,123.384171,0.364,3.726833222,0.480296527,0.038264322,0.006892318,0.021009095,-0.021784705,-0.3631528,-0.2261942,0.0959,0.501
XXAOROMGOIPMQJ-UHFFFAOYSA-N,-29.08081916,4735.169647,108034.8966,106.994326,1.123,3.306201058,0.435505191,0.020493333,0.00802186,0.023850282,-0.017347048,-0.3563187,-0.2348181,0.1245,1.126
WVYGVDXBAWVPBP-UHFFFAOYSA-N,-35.68818414,6860.412699,153837.5309,127.928421,0.634,3.423218619,0.485439539,0.028895298,0.009466455,0.026915525,-0.022595695,-0.3548569,-0.229056,0.1204,1.096
IOWBEZLBCKONCE-UHFFFAOYSA-N,-36.02252758,6270.166556,167239.38,124.332177,1.412,2.485680638,0.40837328,0.053154731,-0.000441375,0.015922536,-0.018205887,-0.3806212,-0.2892741,0.2936,1.802
KCPPNFIKVKDWCY-UHFFFAOYSA-N,-38.57532173,7496.319517,182292.0865,137.032558,4.991,2.781308674,0.612423004,0.047572519,0.005288589,0.02183524,-0.023394316,-0.3827909,-0.2805797,0.2533,4.369
GRTBROPARUQBTJ-UHFFFAOYSA-N,-34.48078469,7038.230555,172523.1509,134.902763,3.873,3.222558823,0.613718756,0.016804252,0.007196122,0.024798884,-0.0231255,-0.3590095,-0.2405826,0.16,3.991
VNIFLKWWLUJBST-UHFFFAOYSA-N,-36.34713215,6252.710945,147248.5339,123.746018,2.558,3.045982101,0.491703594,0.041136501,0.007334578,0.030629573,-0.020303568,-0.3752397,-0.2633019,0.1946,2.692
UKLIVFNPJKDBAX-UHFFFAOYSA-N,-38.47635327,7329.106151,167585.5469,132.025013,2.356,2.938248671,0.522555369,0.048020183,0.007574936,0.022570798,-0.023266691,-0.3737952,-0.2658165,0.1914,2.694
KTSUSQZZJTZSFA-UHFFFAOYSA-N,-41.3325739,8147.884589,201473.3433,143.732114,1.852,2.587457823,0.643037191,0.057605587,-0.000557313,0.020640495,-0.025099998,-0.3719172,-0.2768299,0.265,1.959
VHKHDKZNEHKDNO-UHFFFAOYSA-N,-36.42276862,6619.467782,158913.6479,128.715752,4.103,2.70025519,0.570972546,0.030128874,0.007169111,0.018641607,-0.021667356,-0.3579673,-0.2587348,0.2573,4.344
PGBRHZCIVUOTRT-UHFFFAOYSA-N,-38.4971192,7213.32952,164395.9494,130.129883,3.043,3.186388705,0.507921997,0.033532055,0.005552019,0.018397422,-0.024005744,-0.3370023,-0.2199047,0.1207,3.208
VMUCLRLJLVBTPL-UHFFFAOYSA-N,-34.47168656,7275.558556,190377.8519,133.748148,3.027,3.10892977,0.463886812,0.017046181,0.004828924,0.028742871,-0.023671076,-0.3632537,-0.2490026,0.1951,3.256
RFCXGTDHKLXNER-UHFFFAOYSA-N,-35.11537923,6610.634068,163420.9712,130.336754,1.326,3.027484254,0.584276876,0.027123964,0.00466769,0.021226924,-0.021172408,-0.3697311,-0.2584731,0.1838,1.204
SIUMVFGIULAFNI-UHFFFAOYSA-N,-36.19022899,5423.587181,125248.0589,113.752355,5.164,2.921852167,0.437259563,0.066257072,0.008609323,0.015965881,-0.017272751,-0.368444,-0.261068,0.1854,5.411
CEOBTDBKBVPZMI-UHFFFAOYSA-N,-38.30780827,6835.142163,176168.2252,127.716292,5.098,2.841140045,0.46757882,0.048666509,0.003034131,0.018571689,-0.019404042,-0.3926418,-0.2882318,0.2283,5.902
VOYCFYNBUBXWDL-UHFFFAOYSA-N,-36.57947881,8227.920873,216803.9093,142.185027,5.186,2.266344274,0.551263826,0.018361599,0.006391257,0.038530295,-0.025567098,-0.375044,-0.2917573,0.3743,5.823
ABOSMHRLVUWEMT-UHFFFAOYSA-N,-37.01235044,4775.210041,109893.256,105.425597,5.828,2.335084739,0.379228026,0.069538618,0.006712778,0.007444175,-0.017077986,-0.4046944,-0.3188816,0.3202,7.248
CFVILHFXMRQYSG-UHFFFAOYSA-N,-39.20897863,7073.928695,173177.3266,132.660088,3.325,2.491474583,0.58237145,0.055152868,0.002793417,0.017779633,-0.022553486,-0.3716142,-0.2800542,0.2742,3.273
VMAUVSVPIBKMGM-UHFFFAOYSA-N,-36.11432281,7366.094521,190898.0661,134.050158,1.929,3.221867942,0.46577176,0.034379785,0.003641648,0.022641804,-0.020837116,-0.366349,-0.2479475,0.161,1.2
KQILMMLAGGFMCM-UHFFFAOYSA-N,-32.77759648,4552.544979,106381.3569,104.485684,3.966,2.651301728,0.41864661,0.05090402,-0.000480436,0.014334434,-0.015664551,-0.3797406,-0.2823071,0.2102,4.339
SSSSWZSGKWVJQW-UHFFFAOYSA-N,-36.29540115,6449.878514,145495.75,123.504986,2.956,3.299008682,0.488430754,0.042681727,0.00670713,0.023343437,-0.021874238,-0.3635596,-0.2423233,0.1334,2.844
BGFLUXKQWIPVFZ-UHFFFAOYSA-N,-32.5153078,5633.35843,126875.4776,116.41652,2.62,3.560315646,0.467315904,0.027265064,0.00885277,0.025301793,-0.019854967,-0.3531775,-0.2223383,0.109,2.913
DPEOEFCQYUIPSI-UHFFFAOYSA-N,-34.57763741,7514.724889,209270.5231,140.465982,2.589,1.694952923,0.567386614,0.021063817,0.003301754,0.022840068,-0.023864727,-0.3629909,-0.3007025,0.7107,3.034
UYESUYBXKHPUDU-UHFFFAOYSA-N,-38.26646291,7956.865956,194086.452,142.1167,3.553,3.434614537,0.637560312,0.032293878,0.006223695,0.023401624,-0.024990528,-0.3822798,-0.25606,0.1416,3.284
VXTGRTCJPGCZEY-UHFFFAOYSA-N,-28.82635912,4993.783428,114072.4078,109.631532,1.944,3.334000832,0.467099545,0.010843291,0.006443198,0.021538785,-0.018404907,-0.3593619,-0.2368396,0.1071,1.878
RNMGLOCRLYHHMK-UHFFFAOYSA-N,-42.6229743,9285.249134,206101.5505,147.503536,2.165,3.255251183,0.580292817,0.033665495,0.008500559,0.027276708,-0.026546686,-0.3640005,-0.2443722,0.1523,2.517
ZGJVNUQJPHXFMN-UHFFFAOYSA-N,-31.86314999,5113.397278,119587.7373,110.958979,3.106,3.253198053,0.462010705,0.036477933,0.003056806,0.019692181,-0.017416714,-0.3750564,-0.2555036,0.1431,3.318
UWTPPGDNJIIUBY-UHFFFAOYSA-N,-35.27079077,6210.491229,154360.8308,126.176341,2.367,2.971900213,0.595608663,0.018497672,0.00153057,0.019193423,-0.020360318,-0.3765262,-0.2673109,0.1845,2.197
JPEKECSPVXJPOL-UHFFFAOYSA-N,-35.65590217,6866.237246,153885.6943,127.987921,1.656,3.218693706,0.514004884,0.029473633,0.008925237,0.030710102,-0.022543047,-0.3596964,-0.2414115,0.1673,1.867
PVNZXGALDHECAQ-UHFFFAOYSA-N,-41.45200344,9428.243557,226903.2813,153.880833,0.7,3.145982693,0.661827236,0.025598287,0.004327142,0.024239265,-0.025606859,-0.3726105,-0.2569977,0.1582,0.368
BDSBSHZVSVKIHM-UHFFFAOYSA-N,-34.47911164,7035.347054,172457.5794,134.875164,3.622,2.901401683,0.609968743,0.016328124,0.007832133,0.025358072,-0.022217559,-0.3615688,-0.2549442,0.2158,4.234
OMVMQZZXXLCHHI-UHFFFAOYSA-N,-39.98625644,6956.578409,176730.0912,128.4495,3.029,2.683652298,0.442622326,0.055876317,0.000892071,0.016412185,-0.019944963,-0.3904368,-0.2918144,0.2295,3.138
KDYVCOSVYOSHOL-UHFFFAOYSA-N,-28.92136943,5138.805024,126198.9882,114.741921,1.624,2.530488849,0.537263496,0.008693145,0.004205434,0.021254996,-0.018442477,-0.3641224,-0.2711287,0.2508,1.724
QRDUGPXMIHNZDN-UHFFFAOYSA-N,-35.50565034,7793.317827,200512.8807,138.32219,3.429,3.052652952,0.482356107,0.02140157,0.009056115,0.02468526,-0.024996726,-0.3535774,-0.2413945,0.1718,3.76
CCQFKEITVOTHIW-UHFFFAOYSA-N,-32.77407615,4556.73177,106441.5553,104.538432,2.113,2.578848169,0.407769226,0.049937788,0.002638764,0.013963516,-0.016119519,-0.3753891,-0.2806182,0.227,1.856
AMSLKMQNMJEDRH-UHFFFAOYSA-N,-41.00231772,9112.491993,205305.2061,146.46358,2.303,3.366768259,0.571253883,0.027332775,0.008548917,0.0283475,-0.027762212,-0.3433154,-0.219589,0.1293,2.751
SJLPJJGKJSOUOR-UHFFFAOYSA-N,-41.32881143,8163.066837,201673.1053,143.88343,2.194,2.562566386,0.647081808,0.054933127,0.002535281,0.020570561,-0.025643935,-0.3773577,-0.2831851,0.2807,2.26
GSJMQMZUHWBORO-UHFFFAOYSA-N,-36.93504048,5958.306576,142067.2126,121.488817,5.257,2.95888443,0.491988815,0.05235389,0.002735844,0.025172628,-0.019947151,-0.378864,-0.270127,0.2047,4.948
