SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS
CNC(C)c1ccncc1.O=C(O)C(=O)O,0.5176,3,6,4,99.52,30,56.98330000000002,True,False,True
Cl.Cl.NCCCc1nc2cccnc2[nH]1,1.6928,2,3,4,67.59,29,65.76010000000002,True,False,True
Cc1cc(Cl)cc2c(NN)ccnc12.Cl,2.9040200000000005,2,3,3,50.94,26,66.5481,True,False,True
COCc1cccc(C(=O)OC)n1.Cl,1.4364,0,4,5,48.42,26,53.53750000000003,True,False,True
Cc1cnc(N)cc1C.Cl,1.7024399999999995,1,2,3,38.91,21,45.371400000000015,True,False,True
O.O=C(O)c1cc(C2CC2)nc2ccccc12,1.9857,1,3,2,81.69,30,64.29110000000003,True,False,True
C[C@@H](N)c1ccc(F)nc1.Cl,1.6622,1,2,3,38.91,21,44.04540000000002,True,False,True
Cl.ClCc1cc(-c2cccnc2)no1,2.8972000000000016,0,3,2,38.92,22,56.539000000000016,True,False,True
Cl.N[C@H](CO)c1ccccn1,0.4955000000000002,2,3,4,59.14,22,45.49920000000002,True,False,True
CCOc1ccncc1F.Cl,2.0412000000000003,0,2,3,22.12,20,42.61200000000002,True,False,True
Cc1ccc(CCl)c(C)n1.Cl,2.8590400000000016,0,1,3,12.89,22,50.51600000000002,True,False,True
COC(=O)c1cccn2ccnc12.Cl,1.5427,0,4,2,43.6,23,53.77950000000003,True,False,True
CC(C)(C)Nc1ccc(C(=N)N)nc1.Cl.Cl,2.41967,3,3,2,74.79,34,73.12480000000002,True,False,True
Cl.c1ccc(SCC2CCNCC2)nc1,2.5951000000000004,1,3,3,24.92,32,67.80270000000003,True,False,True
Cc1cccc[n+]1CC(=O)c1ccccc1.[Cl-],-0.830579999999999,0,1,4,20.95,31,62.14650000000004,True,False,True
Cl.Cl.Nc1ccc(Oc2ccccn2)cc1,3.2997000000000014,1,3,3,48.14,28,69.66140000000003,True,False,True
CNC(C)c1cccnc1.Cl.Cl,2.2056000000000013,1,2,4,24.92,26,56.20770000000004,True,False,True
Cc1cccc(C2CCCNC2)n1.Cl.Cl,2.7006200000000016,1,2,2,24.92,33,68.31470000000002,True,False,True
O=C(O)C(=O)O.OC(c1ccncc1)C1CCNCC1,0.2701999999999996,4,7,3,119.75,38,70.06210000000003,True,False,True
COC(=O)c1cn(C)c(=O)cc1OC1CNC1.Cl,-0.0557000000000001,1,6,5,69.56,33,67.55620000000003,True,False,True
C[C@@H](N)c1ccccn1.Cl,1.5231,1,2,3,38.91,21,44.087400000000024,True,False,True
CNCc1c(C)nc2ccccn12.O=S(=O)(O)O,0.7093199999999998,3,7,6,103.93,33,66.87010000000004,True,False,True
Cl.NCc1ccc(Oc2ccccn2)cc1,2.7544000000000004,1,3,4,48.14,29,65.89240000000002,True,False,True
COc1ccc2nccc(NN)c2c1.Cl,1.9507999999999996,2,4,4,60.17,27,63.35310000000002,True,False,True
Cl.NC(c1ccncc1)C1CCCCC1,3.0835000000000017,1,2,3,38.91,34,64.98840000000004,True,False,True
Cc1ccc(-[n+]2ccccc2)cc1.[I-],-0.72428,0,0,2,3.88,26,52.711000000000034,True,False,True
O.O=C(O)c1cnc2ccc(Cl)cn12,0.8612,1,4,1,86.1,21,50.775100000000016,True,False,True
Brc1ccc(CNC2CC2)cn1.Cl,2.517900000000002,1,2,3,24.92,25,59.04670000000002,True,False,True
Cl.Cl.NCCc1ccc(F)cn1,1.5655,1,2,3,38.91,23,51.44940000000002,True,False,True
Cc1cccn(CC(=O)[O-])c1=O.[Na+],-4.0893799999999985,0,4,3,62.13,21,40.44600000000001,True,False,True
Cl.Cl.Nc1cnccc1N1CCCC1,2.1076,1,3,2,42.15,29,64.59240000000003,True,False,True
Cl.Nc1cnc2c(c1)CNCC2,0.7313,2,3,1,50.94,24,51.30810000000002,True,False,True
COc1ncccc1CN.Cl,0.9707,1,3,4,48.14,22,45.92840000000002,True,False,True
C[n+]1cccc2ccccc21.[I-],-1.3316999999999992,0,0,1,3.88,22,45.124000000000024,True,False,True
O.O.c1cc(C2NCCc3nc[nH]c32)ccn1,-0.6096000000000004,2,3,1,116.6,33,63.60200000000003,True,False,True
Cc1cc2ccc(F)cc2nc1NN.Cl,2.389719999999999,2,3,3,50.94,26,61.49610000000002,True,False,True
Cl.Cl.O=C(Nc1ccccn1)N1CCNCC1,1.3622999999999998,2,3,1,57.260000000000005,33,72.19440000000003,True,False,True
Cl.NCc1ccc(N)nc1,0.5443000000000002,2,3,3,64.93,20,43.78880000000001,True,False,True
COc1ccc2nccc(C)c2c1.O,1.7271200000000002,0,2,3,53.620000000000005,27,56.64580000000004,True,False,True
Cl.O=C(c1ccc(C2CCCN2)nc1)N1CCOCC1,1.4003,1,4,2,54.46000000000001,40,78.18520000000004,True,False,True
COC(=O)c1ccc(N)c(N)n1.Cl,0.4543999999999999,2,5,4,91.23,23,51.6493,True,False,True
CC(C)(C)CC(N)c1ccccn1.Cl,2.9394000000000013,1,2,3,38.91,33,62.48540000000004,True,False,True
Cc1ccc(C(N)c2cccnc2)cc1.Cl.Cl,3.2817200000000017,1,2,4,38.91,33,75.94240000000002,True,False,True
Cl.Fc1cccnc1OC1CCNCC1,1.7732999999999997,1,3,2,34.15,29,57.96270000000003,True,False,True
Cc1ccncc1C1=CCNCC1.Cl.Cl,2.6103200000000015,1,2,2,24.92,31,68.93370000000002,True,False,True
Cl.FC(F)(F)c1ccc2c(n1)CCCN2,2.880300000000001,1,2,0,24.92,25,53.29770000000002,True,False,True
CNc1ncccc1N.Cl.Cl,1.5491,2,3,3,50.94,22,52.69210000000002,True,False,True
CC(N)c1ncc(Cl)cc1Br.Cl,2.9390000000000014,1,2,3,38.91,21,56.79740000000002,True,False,True
Cl.Cl.Nc1cc(-c2ccccn2)n[nH]1,1.8974999999999993,2,3,2,67.59,24,60.727100000000014,True,False,True
Cl.FC(F)(F)c1ccc(OCC2CCNC2)nc1,2.5105000000000004,1,3,3,34.15,32,62.95870000000003,True,False,True
COC(=O)c1cc(O)nc(O)c1.Cl,0.7011999999999996,2,5,4,79.65,21,46.15410000000002,True,False,True
Cl.Nc1ccnc2cc(Br)ccc12,3.0013000000000005,1,2,1,38.91,21,61.103400000000015,True,False,True
COC(=O)c1ccc2ccccc2n1.Cl,2.4432000000000005,0,3,2,39.19,25,60.33050000000003,True,False,True
Cl.NNc1ccnc2cc(F)ccc12,2.0812999999999997,2,3,2,50.94,23,56.75910000000001,True,False,True
COc1ccc2ccncc2c1.Cl,2.665200000000001,0,2,2,22.12,23,55.54300000000003,True,False,True
Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1.N[n+]1ccccc1,1.20386,1,4,5,87.1,38,75.40360000000004,True,False,True
COC(=O)CCc1cncc(N)c1.Cl.Cl,1.6129999999999995,1,4,5,65.21,29,63.48240000000003,True,False,True
CCc1nnc2ccc(CN)cn12.Cl,1.1722,1,4,4,56.209999999999994,27,57.504400000000025,True,False,True
COc1cncc(N)c1O.Cl.Cl,1.2215999999999996,2,4,4,68.37,22,51.36220000000002,True,False,True
CN(Cc1ccccn1)C(=O)CN.Cl,0.4205,1,3,5,59.22,28,57.013400000000026,True,False,True
Br.c1cncc(CNCC2CCCO2)c1,1.9281,1,3,4,34.150000000000006,32,65.23970000000004,True,False,True
COC(=O)Cc1ccncc1.Cl,1.2189,0,3,3,39.19,22,47.20500000000003,True,False,True
Cl.N=C(N)c1cccc(-c2ccc(F)cc2)n1,2.5935700000000006,2,2,2,62.760000000000005,28,67.8951,True,False,True
Cc1cccc([C@H](C)N)n1.Cl,1.83152,1,2,4,38.91,24,48.824400000000026,True,False,True
O=S(=O)([O-])c1cccc2cccnc12.[Na+],-1.8570999999999995,0,4,1,70.09,21,49.70620000000001,True,False,True
Br.BrCc1cn2ccccc2n1,2.807100000000001,0,2,1,17.3,20,58.14500000000002,True,False,True
Cl.O=C(NC1CCNCC1)c1cc(Cl)ccn1,1.6386000000000005,2,3,2,54.02,32,69.85290000000002,True,False,True
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,-0.2042000000000005,5,7,8,131.78,34,64.23780000000004,True,False,True
Cl.Cl.Nc1cncc(C2CC2)c1,2.3848000000000003,1,2,2,38.91,24,55.120400000000025,True,False,True
Cl.Cl.NCCS(=O)(=O)c1ccccn1,0.6576,1,4,4,73.05000000000001,26,59.840200000000024,True,False,True
CN(C)C(=O)c1cccnc1N1CCNCC1.Cl,0.6147999999999998,1,4,4,48.470000000000006,37,74.58520000000004,True,False,True
Cl.NCc1cccc(CO)n1,0.4544000000000001,2,3,4,59.14,22,45.29920000000002,True,False,True
O=C([O-])c1cc(O)c2c(Cl)cc(Cl)cc2n1.[Na+],-1.3853000000000002,1,4,2,73.25,21,57.75830000000001,True,False,True
Cc1cn2c(N)cccc2n1.Cl,1.6467199999999995,1,3,2,43.32,22,51.58940000000002,True,False,True
Cl.Cl.NC1CCCc2ncccc21,2.2613000000000003,1,2,1,38.91,27,58.59940000000003,True,False,True
NC1CCN(c2ccccn2)C1.O=C(O)C(=O)O,-0.2254000000000001,3,7,2,116.75,33,64.31400000000002,True,False,True
Cl.Clc1ccc(CN[C@H]2CCNC2)cn1,1.6082999999999998,2,3,3,36.95,30,64.60940000000002,True,False,True
Cl.Cl.c1cc(CC2CCNCC2)ccn1,2.4673,1,2,2,24.92,33,68.03070000000004,True,False,True
Cl.Cl.NCc1ccnc(N2CCCCCC2)c1,2.7643000000000013,1,3,3,42.15,38,77.30540000000005,True,False,True
Nc1cc[n+](/C=C/C(=O)c2ccccc2)cc1.[Cl-],-1.0860999999999992,1,2,4,46.97,31,67.15190000000003,True,False,True
Cl.ClCc1cnc2ccccc2c1,3.3954000000000013,0,1,1,12.89,22,58.54800000000003,True,False,True
Cc1cc(Cl)c2nc(C)cc(NN)c2c1.Cl,3.2124400000000004,2,3,4,50.94,29,71.28510000000001,True,False,True
O=C(O)C(=O)O.c1ccc(CNC2CCCCC2)nc1,1.6594999999999995,3,6,3,99.52,40,73.22130000000003,True,False,True
Cc1ccc2nc(N)c(C)cc2c1.Cl,2.8556400000000006,1,2,3,38.91,27,62.877400000000016,True,False,True
Cl.c1cc(CC2CC3CCC(C2)N3)ccn1,2.5765,1,2,2,24.92,35,67.85870000000004,True,False,True
Cl.N[C@@H](Cc1ccncc1)C(=O)O,0.4577999999999999,2,4,4,76.21,24,50.80020000000002,True,False,True
Cl.Cl.NCc1cc(F)ccn1,1.523,1,2,2,38.91,20,46.582400000000014,True,False,True
Br.COc1ccncc1CBr,2.5630000000000006,0,2,3,22.12,20,53.742000000000026,True,False,True
CC(N)C(=O)N(C)Cc1ccncc1.Cl.Cl,1.2308,1,3,6,59.220000000000006,33,68.85640000000002,True,False,True
Cc1cccc(CC(=O)c2ccccc2)n1.Cl,3.237220000000002,0,2,4,29.96,31,70.69850000000002,True,False,True
CN(Cc1cccnc1)C(=O)CN.Cl.Cl,0.8422999999999998,1,3,5,59.22,30,64.26140000000002,True,False,True
Cl.Cl.NCC(O)c1ccnc2ccccc12,2.0705,2,3,4,59.14,30,70.25320000000004,True,False,True
Cl.NCc1cnn2ccccc12,1.2148,1,3,2,43.31999999999999,22,50.33140000000002,True,False,True
Cl.O=S(=O)(NCC1CCCN1)c1ccccn1,0.5336999999999996,2,4,4,71.09,33,67.69820000000003,True,False,True
COc1ccccc1-c1cccc(C(=N)N)n1.Cl,2.463069999999999,2,3,4,71.99,32,74.48910000000001,True,False,True
Cl.Cl.NCc1ccc(C(F)(F)F)cn1,2.4027000000000003,1,2,2,38.91,23,51.6264,True,False,True
Cc1cccc(C2CCCN2)n1.Cl.Cl,2.658120000000001,1,2,2,24.92,30,63.44770000000003,True,False,True
CC(N)Cc1ccc2ccccc2n1.Cl.Cl,2.9681000000000015,1,2,4,38.91,32,73.59240000000003,True,False,True
Cl.Fc1ccc(OC2CCNC2)nc1,1.3831999999999995,1,3,2,34.15,26,53.34570000000002,True,False,True
CC1CN(Cc2ccccn2)CCN1.Cl.Cl,1.7188999999999997,1,3,3,28.160000000000004,35,71.47470000000003,True,False,True
Cc1ccc(CN)c(Cl)n1.Cl,1.92392,1,2,3,38.91,21,49.12340000000001,True,False,True
CC(=O)O.Cc1nc(N)cc2[nH]c3ccccc3c12,2.697620000000001,3,4,3,92.0,34,76.05890000000004,True,False,True
COC(=O)c1c(C)c(N)c2ccccn12.Cl,2.03832,1,4,4,56.73,29,65.13390000000001,True,False,True
CCN(CC)c1ncc(Cl)cc1F.Cl,3.1421000000000023,0,2,5,16.130000000000003,27,60.01400000000003,True,False,True
O.O=C(O)c1cn2ccccc2n1,0.2077999999999999,1,4,1,86.1,21,45.76510000000002,True,False,True
Cl.c1ccc(Nc2nc(-c3ccoc3)cs2)nc1,3.9635000000000016,1,5,3,50.95,28,74.58370000000002,True,False,True
Cl.N=C(N)c1ccncc1.O,-0.0372299999999999,2,2,1,94.26,21,46.11490000000001,True,False,True
Cl.Cl.NCc1ncc(Cl)cc1Cl,2.6907000000000005,1,2,2,38.91,20,56.64440000000002,True,False,True
Cl.Fc1ccc2nccc(N3CCNCC3)c2c1,2.2052999999999994,1,3,1,28.160000000000004,33,74.03170000000004,True,False,True
CNCC(=O)NCc1ccncc1.Cl,0.3389999999999998,2,3,5,54.02,28,57.25840000000003,True,False,True
Cc1cncc2[nH]ccc12.Cl,2.2931200000000005,1,1,1,28.68,20,48.078700000000026,True,False,True
COC(=O)c1cncc2c1CNCC2.Cl.Cl,1.3574999999999997,1,4,2,51.22,30,65.48320000000002,True,False,True
Cl.c1cc2c(cn1)C1(CCNCC1)OC2,1.6123,1,3,0,34.150000000000006,30,60.05570000000003,True,False,True
Cl.c1ccn2c(C3CCNCC3)nnc2c1,1.6181,1,4,1,42.22,31,65.07970000000003,True,False,True
CNCc1cc2ccccc2n(C)c1=O.Cl,1.6796999999999995,1,3,4,34.03,31,69.20070000000003,True,False,True
Cl.Cl.NCCCn1ccc2cccnc21,2.2287,1,3,4,43.84,30,67.90040000000003,True,False,True
Cc1ncc(C=O)c(CO)c1O.Cl,0.8222199999999997,2,4,5,70.42,23,49.19710000000002,True,False,True
CNC(C)(C(N)=O)c1ccncc1.Cl.Cl,0.8451,2,3,5,68.00999999999999,30,64.33910000000003,True,False,True
COc1ccncc1NN.Cl.Cl,1.2193999999999998,2,4,4,60.17,23,53.095100000000016,True,False,True
Cl.O=C(c1cccnc1)C1CCNC1,1.2956,1,3,2,41.99,27,56.79220000000003,True,False,True
C[C@H](N)c1ccc(Cl)cn1.Cl.Cl,2.598300000000001,1,2,3,38.91,23,56.34540000000002,True,False,True
CC(C)(C)[C@H](N)c1ccncc1.Cl,2.549300000000001,1,2,2,38.91,30,57.86840000000004,True,False,True
CC(C)[C@H](N)c1ccncc1.Cl.Cl,2.5810000000000013,1,2,5,38.91,29,60.49940000000004,True,False,True
C[C@H](N)c1ccc(Br)nc1.Cl,2.2856,1,2,3,38.91,21,51.78740000000002,True,False,True
Cl.O=C(O)c1cnn(-c2cccnc2)c1,1.3873,1,5,2,68.00999999999999,23,55.56630000000001,True,False,True
CCCCNCc1cccnc1.Cl,2.393100000000001,1,2,6,24.92,30,58.09970000000004,True,False,True
COc1ccncc1B(O)O.Cl,-0.8081999999999998,2,4,5,62.58,21,47.86260000000002,True,False,True
Cl.O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,2.0807,2,3,2,54.120000000000005,36,78.33640000000004,True,False,True
CS(=O)(=O)O.Clc1ccncc1Cl,1.8924000000000003,1,4,2,67.26,20,51.72960000000002,True,False,True
Cc1ccc2ncc(Br)n2c1.Cl,2.8270200000000014,0,2,1,17.3,20,54.87700000000002,True,False,True
Cl.N[C@@H](CO)c1cccc(Br)n1,1.2580000000000002,2,3,4,59.14,22,53.19920000000002,True,False,True
CCOC(=O)c1ccncc1N.Cl,1.2622999999999998,1,4,4,65.21,24,51.85390000000002,True,False,True
Cc1cncc(CN)c1.Cl,1.27052,1,2,3,38.91,21,44.11340000000002,True,False,True
Cl.NNc1nc2ccc(F)cc2cc1-c1ccccc1,3.7483000000000017,2,3,3,50.94,33,82.19510000000001,True,False,True
Cl.O=C(Cl)c1ccc2ncccc2c1,3.0356000000000014,0,2,1,29.96,21,59.17450000000002,True,False,True
Cc1cc(NN)c2cccc(F)c2n1.Cl,2.38972,2,3,3,50.94,26,61.49610000000001,True,False,True
Cl.Cl.NCc1ccc2cccnc2c1O,2.2427000000000006,2,3,3,59.14,27,65.79520000000002,True,False,True
COc1cncc(CN)c1.Cl.Cl,1.3924999999999996,1,3,4,48.14,24,53.17640000000002,True,False,True
O=C([O-])CSc1cccc2cccnc12.[Na+],-1.9191999999999991,0,4,3,53.02,24,57.47400000000002,True,False,True
Cl.Cl.NCCc1cn2cc(Cl)ccc2n1,2.3324999999999996,1,3,3,43.32,27,67.45640000000003,True,False,True
O=C1CCN(C(=O)C[n+]2ccccc2)N1.[Cl-],-3.7583999999999977,1,2,2,53.290000000000006,28,51.10970000000003,True,False,True
C[C@H](N)c1ccncc1.Cl,1.5231,1,2,3,38.91,21,44.087400000000024,True,False,True
Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],-3.1838799999999994,0,6,2,87.14,25,58.34,True,False,True
COc1ccc(CN)cn1.Cl.Cl,1.3924999999999998,1,3,4,48.14,24,53.17640000000002,True,False,True
CC1(C)OB(c2ccc(CN)nc2)OC1(C)C.Cl,1.2612999999999994,1,4,7,57.370000000000005,38,75.09240000000003,True,False,True
Cl.NNc1ccc2cccnc2c1,1.9422,2,3,2,50.94,23,56.80110000000002,True,False,True
Cl.O=C(O)CCS(=O)(=O)Cc1ccncc1,0.8929,1,5,5,84.33,28,61.22860000000003,True,False,True
Cc1ccc2ccccc2n1.O=S(=O)(O)O,1.89042,2,5,3,87.49000000000001,27,60.65740000000002,True,False,True
CC(NN)c1cccnc1.Cl,1.0277,2,3,4,50.94,23,47.223100000000024,True,False,True
Cl.Cl.c1cncc(CNCc2ccco2)c1,2.808,1,3,4,38.06,30,67.98470000000003,True,False,True
Cl.FC(F)(F)c1ccc2c(n1)CNC2,2.125400000000001,1,2,0,24.92,22,47.03070000000002,True,False,True
Cl.Cl.N=C(N)Cc1ccncc1,1.4036700000000002,2,2,2,62.760000000000005,23,54.35110000000002,True,False,True
Cl.O=C(O)/C(F)=C/c1cccnc1,1.8983999999999996,1,3,2,50.19,20,48.20580000000002,True,False,True
C(#CC1CCNCC1)c1ccccn1.Cl.Cl,2.276300000000001,1,2,0,24.92,32,71.20470000000002,True,False,True
CCCCNCc1ccncc1.Cl.Cl,2.8149000000000015,1,2,6,24.92,32,65.34770000000005,True,False,True
Cl.c1ccc(N2CCNCC2)nc1,0.9129999999999998,1,3,1,28.16,27,56.56770000000002,True,False,True
C[C@@H](N)c1ccc(C(F)(F)F)cn1.Cl,2.5419000000000005,1,2,3,38.91,24,49.08940000000002,True,False,True
CNCc1ccncc1.Cl,1.2228,1,2,3,24.92,21,44.24870000000003,True,False,True
CCOC(=N)c1ccc[nH]c1=O.Cl,1.15857,2,3,3,65.94,24,52.765400000000014,True,False,True
Cl.N#Cc1cccnc1N1CCCNCC1,1.1747799999999995,1,4,1,51.95,31,65.89970000000004,True,False,True
CNc1nc(OC)ccc1N.Cl.Cl,1.5577,2,4,5,60.17,26,59.244100000000024,True,False,True
Cl.Clc1ccnc(C2CC2)c1,3.034200000000001,0,1,1,12.89,20,48.47000000000003,True,False,True
Cl.Cl.NC1CCN(c2cccnc2)C1,1.4626,1,3,2,42.15,29,63.538400000000024,True,False,True
CCOC(=O)c1cnc2ccccn12.O=S(=O)(O)O,0.8582000000000001,2,8,5,118.2,31,65.32590000000002,True,False,True
CC(C)NCc1ccc(Br)nc1.Cl,2.763900000000001,1,2,5,24.92,27,61.16070000000003,True,False,True
Cl.NCCC/C(=N\O)c1cccnc1,1.4206,2,4,6,71.5,28,58.09690000000002,True,False,True
CNc1ncccc1N.Cl,1.1273,2,3,3,50.94,20,45.44410000000001,True,False,True
Cc1ccc(NC2CCNCC2)nc1.Cl,1.9757200000000004,2,3,3,36.95,33,65.73640000000003,True,False,True
Cl.ClCc1cccn2ccnc12,2.4949000000000003,0,2,1,17.3,20,51.99700000000002,True,False,True
Cc1cc(O)c2cc(O)ccc2n1.Cl,2.3762200000000004,2,3,3,53.35,24,57.05760000000002,True,False,True
Cc1ccc(C(F)(F)C(=O)O)cn1.Cl,1.9882199999999997,1,3,3,50.19,22,47.75180000000002,True,False,True
Cl.O=C(NCc1ccncc1)C1CCCCN1,1.2616999999999998,2,3,3,54.02,35,68.97340000000004,True,False,True
COc1ccc([C@@H](C)N)cn1.Cl,1.5316999999999998,1,3,5,48.14,25,50.63940000000002,True,False,True
Cl.NCCCCC/C(=N/O)c1cccnc1,2.2008,2,4,8,71.5,34,67.33090000000003,True,False,True
COc1cccc(C#Cc2cccc(C)n2)c1.Cl,3.2202200000000025,0,2,3,22.12,32,75.19600000000003,True,False,True
COc1cccnc1C1(N)CC1.Cl.Cl,1.8816000000000008,1,3,4,48.14,28,60.38440000000003,True,False,True
Brc1ccc(OC2CNC2)nc1.Cl,1.6164999999999996,1,3,2,34.15,23,56.47070000000002,True,False,True
Br.Cc1cnc(C(=O)O)c(O)c1,1.3717199999999998,2,4,3,70.42,20,47.92010000000001,True,False,True
Cl.NCc1cnc2ccccn12.O,0.3900999999999999,1,3,2,74.82,25,53.94520000000002,True,False,True
CC(=O)O.N=C(N)c1ccncc1,0.4565699999999996,3,4,2,100.06,24,48.56290000000001,True,False,True
Cl.N=C(N)c1cc(OC2CCCC2)ccn1,2.10887,2,3,3,71.99000000000001,32,65.38510000000002,True,False,True
CC[n+]1ccc(Cl)cc1.F[B-](F)(F)F,2.947400000000001,0,0,2,3.88,23,47.50700000000001,True,False,True
Cl.Cl.NCCOc1ccnc2ccccc12,2.4159000000000006,1,3,4,48.14,30,70.78840000000004,True,False,True
CN(C)c1ncc(Br)cc1C(=O)O.Cl,2.0301,1,4,4,53.43000000000001,24,60.471300000000014,True,False,True
Cc1nc2c3cccnc3nn2c(C)c1CC(=O)O.Cl,1.94324,1,6,4,80.38,33,76.34980000000002,True,False,True
Cl.Cl.NCc1ccncc1Cl,2.0373,1,2,2,38.91,20,51.63440000000002,True,False,True
CCC(N)c1cc(C)ccn1.Cl.Cl,2.6434200000000008,1,2,5,38.91,29,60.689400000000035,True,False,True
CC(c1ccccn1)N1CCNCC1.Cl,1.4695999999999998,1,3,3,28.160000000000004,33,64.34270000000004,True,False,True
C1COCCN1.Cc1cc(O)nc(S)c1C#N,0.8621999999999996,3,6,3,78.16999999999999,32,66.29450000000003,True,False,True
Cl.O=C(O)c1cc(N2CCCC2)ccn1,1.8018,1,4,2,53.43,28,59.89130000000003,True,False,True
Cl.NCC(=O)NCc1cccnc1,0.0782999999999991,2,3,4,68.01,25,52.38610000000002,True,False,True
Cl.Cl.Fc1cncc(N2CCNCC2)c1,1.4738999999999995,1,3,1,28.160000000000004,29,63.77370000000004,True,False,True
Cl.NCc1cc(C(=O)O)ccn1,0.6603000000000001,2,4,3,76.21000000000001,21,46.33570000000001,True,False,True
Cl.OCc1nc2cccnc2[nH]1,0.8720000000000001,2,3,2,61.8,20,47.059500000000014,True,False,True
Cc1cc2cc(Br)ccc2nc1NN.Cl,3.013120000000001,2,3,3,50.94,26,69.2381,True,False,True
COc1cc(OC)nc(Oc2cccnc2C(=O)O)n1.O,0.5545999999999998,1,8,7,135.16,34,70.02010000000001,True,False,True
Cl.Cl.O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1,2.0765,3,2,1,60.68,33,78.87910000000001,True,False,True
CCCC[n+]1ccccc1.[Cl-],-1.2217999999999989,0,0,4,3.88,25,41.545000000000016,True,False,True
Cl.Cl.NCc1ccc2ncccc2c1,2.537100000000001,1,2,2,38.91,26,64.13040000000002,True,False,True
Cl.NCc1cccnc1N,0.5443000000000002,2,3,3,64.92999999999999,20,43.78880000000001,True,False,True
Cl.Cl.NC(CO)c1cccnc1,0.9173000000000002,2,3,4,59.14,24,52.74720000000002,True,False,True
Cl.O=C(O)C1CCc2cccnc21,1.6178,1,3,1,50.19,23,50.18280000000002,True,False,True
Cc1ccc2ccccc2[n+]1C.[I-],-1.0232799999999995,0,0,2,3.88,25,49.861000000000026,True,False,True
Cl.O=[N+]([O-])c1ccc(NC2CCNCC2)nc1,1.5754999999999997,2,5,3,80.09,32,67.65380000000003,True,False,True
C[C@@H](N)c1cc(Br)ccn1.Cl,2.285600000000001,1,2,3,38.91,21,51.78740000000001,True,False,True
Cl.FC(F)(F)c1cnc2c(c1)CNCC2,2.1679000000000004,1,2,0,24.92,25,51.89770000000002,True,False,True
CC(C)(N)c1cc(Cl)ccn1.Cl.Cl,2.772400000000001,1,2,4,38.91,26,60.95640000000003,True,False,True
CC(=O)c1cc(C(=O)O)c(C)nc1C.Cl,2.0210400000000006,1,4,5,67.26,27,57.92280000000002,True,False,True
C[C@@H]1CN(c2ccc(N)cn2)C[C@H](C)O1.Cl,1.6992,1,4,4,51.379999999999995,34,68.11940000000003,True,False,True
COc1ncc(N)cc1C.Cl.Cl,1.82442,1,3,4,48.14,24,54.434400000000025,True,False,True
Brc1cnc2c(c1)CNCC2.Cl.Cl,2.333400000000001,1,2,0,24.92,24,61.84370000000003,True,False,True
Cl.Cl.Nc1ccc(OCCc2ccccn2)cc1,3.1289000000000007,1,3,5,48.14,34,78.78640000000004,True,False,True
CCOc1ccc2ccccc2[n+]1C.F[B-](F)(F)F,3.363000000000002,0,1,4,13.11,33,66.47900000000001,True,False,True
Cl.NCC(=O)c1ccc(Br)nc1,1.4073,1,3,3,55.98,20,52.56990000000001,True,False,True
C[C@@H](N)c1cncc(F)c1.Cl,1.6622,1,2,3,38.91,21,44.04540000000002,True,False,True
Brc1cccnc1N1CCCC1.Cl,2.8661000000000016,0,2,1,16.130000000000003,25,60.63200000000003,True,False,True
Cl.NC1(c2cccc(Br)n2)CC1,2.2136999999999993,1,2,2,38.91,22,54.28440000000001,True,False,True
CCc1cccc(CCl)n1.Cl,2.804600000000002,0,1,3,12.89,22,50.42000000000002,True,False,True
Cc1cnccc1B(O)O.Cl,-0.50838,2,3,4,53.35000000000001,20,46.047600000000024,True,False,True
Cl.Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,-0.3695000000000002,4,7,6,117.42,35,75.4078,True,False,True
CCNc1ccnc(CCl)c1.Cl,2.674000000000001,1,2,4,24.92,24,55.20570000000003,True,False,True
CCOC(=O)C(N)Cc1ccccn1.Cl.Cl,1.3580999999999994,1,4,6,65.21000000000001,32,67.04540000000001,True,False,True
Cl.Clc1ccc(OC2CCCNC2)c2ncccc12,3.440800000000001,1,3,2,34.15,35,80.52070000000003,True,False,True
Cl.Cl.N=C(N)c1cc(N)ccn1,0.7914700000000003,3,3,2,88.78,22,54.1615,True,False,True
CNCCOc1ccc2ncccc2c1.Cl,2.254800000000001,1,3,5,34.15,31,68.41270000000003,True,False,True
CN(CCC(=O)O)c1ccncc1.Cl,1.4143,1,4,5,53.43000000000001,27,57.00780000000003,True,False,True
Cl.NNc1ccnc2c(F)cccc12,2.0812999999999997,2,3,2,50.94,23,56.75910000000001,True,False,True
Cl.Cl.O=C(O)CCNCc1ccncc1,1.4894999999999998,2,4,5,62.22,29,62.69250000000003,True,False,True
C[C@@H]1CN(c2ccc(N)cn2)C[C@H](C)O1.Cl.Cl,2.1210000000000004,1,4,4,51.379999999999995,36,75.36740000000003,True,False,True
Cl.O=C(O)c1ccc(-c2cccnc2)o1,2.4616,1,4,2,63.33,23,56.14630000000002,True,False,True
