SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE
N#CCCCOc1cccnc1N,1.34638,1,4,5,71.93,24,48.9914,True,False,False,False,177.207,False,False,"InChI=1S/C9H11N3O/c10-5-1-2-7-13-8-4-3-6-12-9(8)11/h3-4,6H,1-2,7H2,(H2,11,12)",OQIBPHLVJUJDNC-UHFFFAOYSA-N,43125745,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1152561-49-3.html,OQIBPHLVJUJDNC-UHFFFAOYSA-N,-37.6747626,6542.18958,152268.7013,124.721684,2.667,3.567864499,0.546840255,0.040856688,0.007889627,0.032222298,-0.019585905,-0.3635121,-0.2323955,0.1152,2.652,False,False
COc1ccc(C(=O)O)c(C)n1,1.09682,1,4,4,59.42,21,42.4853,True,False,False,False,167.164,False,False,"InChI=1S/C8H9NO3/c1-5-6(8(10)11)3-4-7(9-5)12-2/h3-4H,1-2H3,(H,10,11)",FVJDKDPPYPBOEP-UHFFFAOYSA-N,53395577,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-0342,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1227515-71-0.html,FVJDKDPPYPBOEP-UHFFFAOYSA-N,-36.86271083,5038.799627,117408.7301,109.017613,2.444,3.084802239,0.407401798,0.073629791,-0.000326981,0.010153512,-0.017439405,-0.385383,-0.2720186,0.1541,2.83,False,False
CCOC(=O)/C=C/c1cc(F)ccn1,1.797,0,3,4,39.19,24,49.862,True,False,False,False,195.193,False,False,"InChI=1S/C10H10FNO2/c1-2-14-10(13)4-3-9-7-8(11)5-6-12-9/h3-7H,2H2,1H3/b4-3+",IYHJUHKZRXXXNH-ONEGZZNKSA-N,91809581,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/P000282659.html,IYHJUHKZRXXXNH-ONEGZZNKSA-N,-42.28633775,6796.855445,160059.3423,127.542033,2.937,2.431618014,0.523777366,0.062834697,0.001055963,0.012989043,-0.019268137,-0.398328,-0.3089676,0.3086,2.809,False,False
OCC(CO)(CO)c1ccncc1,-0.7037,3,4,7,73.58,26,47.1724,True,False,False,False,183.207,False,False,"InChI=1S/C9H13NO3/c11-5-9(6-12,7-13)8-1-3-10-4-2-8/h1-4,11-13H,5-7H2",HFVQSYMOYJUHHJ-UHFFFAOYSA-N,19707525,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-8711,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/20845-48-1.html,HFVQSYMOYJUHHJ-UHFFFAOYSA-N,-40.98549404,6639.169685,150035.8843,123.982852,4.067,3.310961236,0.475777167,0.078299837,0.005734736,0.012030818,-0.024977727,-0.3643712,-0.2426956,0.1128,4.413,False,False
COC(=O)c1ccc(N(C)C)nc1F,1.0733,0,4,5,42.43,25,49.8615,True,False,False,False,198.197,False,False,"InChI=1S/C9H11FN2O2/c1-12(2)7-5-4-6(8(10)11-7)9(13)14-3/h4-5H,1-3H3",DDRVSQDSMWRGAB-UHFFFAOYSA-N,11074358,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1982,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/210697-20-4.html,DDRVSQDSMWRGAB-UHFFFAOYSA-N,-43.62076464,6837.099802,156203.0108,126.144031,5.11,3.095602352,0.46254143,0.071784683,0.001833879,0.010217097,-0.02115624,-0.3777476,-0.2639863,0.1625,5.375,False,False
CNc1cncc(OC)c1,1.1319,1,3,4,34.15,20,40.3357,True,False,False,False,138.17,False,False,"InChI=1S/C7H10N2O/c1-8-6-3-7(10-2)5-9-4-6/h3-5,8H,1-2H3",WUHJVTRWWKIRJX-UHFFFAOYSA-N,57763210,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1104455-50-6.html,WUHJVTRWWKIRJX-UHFFFAOYSA-N,-29.98987755,4200.809758,95560.30905,100.610831,2.194,3.478196977,0.384725836,0.027990679,0.006360055,0.016446312,-0.01522334,-0.3557364,-0.227915,0.1088,2.31,False,False
Cc1nc2c(c(C)c1C)NCCC2,2.36496,1,2,3,24.92,29,55.2587,True,False,False,False,176.263,False,False,"InChI=1S/C11H16N2/c1-7-8(2)11-10(13-9(7)3)5-4-6-12-11/h12H,4-6H2,1-3H3",LZISOKSTFHYYQC-UHFFFAOYSA-N,84221422,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-3261,NONE,NONE,NONE,NONE,NONE,LZISOKSTFHYYQC-UHFFFAOYSA-N,-37.59498489,7933.185687,180816.314,136.774051,2.87,3.432366522,0.558508508,0.019310787,0.008599776,0.023609248,-0.026515683,-0.3408723,-0.2147352,0.1138,2.975,False,False
OCCCCc1cccnc1,1.3966,1,2,5,33.12,24,44.2608,True,False,False,False,151.209,False,False,"InChI=1S/C9H13NO/c11-7-2-1-4-9-5-3-6-10-8-9/h3,5-6,8,11H,1-2,4,7H2",GPJCBIYBTLQPQG-UHFFFAOYSA-N,13419136,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9931,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/60753-14-2.html,GPJCBIYBTLQPQG-UHFFFAOYSA-N,-32.87210051,5522.983192,125529.1007,114.502256,2.762,3.27839032,0.471083445,0.032669725,0.005581131,0.019032498,-0.019641851,-0.3649026,-0.244424,0.115,2.949,False,False
Nc1nccc(-c2ccncc2)n1,1.1208,1,4,2,64.69,21,49.6754,True,False,False,False,172.191,False,False,"InChI=1S/C9H8N4/c10-9-12-6-3-8(13-9)7-1-4-11-5-2-7/h1-6H,(H2,10,12,13)",FMCZZTJYJOQZHC-UHFFFAOYSA-N,1481944,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-2509,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/66521-70-8.html,FMCZZTJYJOQZHC-UHFFFAOYSA-N,-35.04219597,6267.024954,151848.3576,125.789374,2.123,2.206986095,0.535190419,0.035391185,0.006709976,0.029538659,-0.020043122,-0.3646399,-0.2835346,0.4285,2.381,False,False
COc1cc(SC)c(B(O)O)cn1,-0.5081,2,5,7,62.58,23,52.3956,True,False,False,False,199.04,False,False,"InChI=1S/C7H10BNO3S/c1-12-7-3-6(13-2)5(4-9-7)8(10)11/h3-4,10-11H,1-2H3",GAPDVMBKJLWADV-UHFFFAOYSA-N,74891151,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-2933,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1451392-18-9.html,GAPDVMBKJLWADV-UHFFFAOYSA-N,-39.76995685,7053.672808,188090.4357,131.474708,3.768,2.811850324,0.394767028,0.102857446,0.00228986,0.013490149,-0.020986246,-0.3527606,-0.249427,0.2181,3.903,False,False
CNCc1ccc(N(C)C)nc1,0.867,1,3,6,28.16,27,51.3277,True,False,False,False,165.24,False,False,"InChI=1S/C9H15N3/c1-10-6-8-4-5-9(11-7-8)12(2)3/h4-5,7,10H,6H2,1-3H3",NODIHALEAFJFBX-UHFFFAOYSA-N,54595827,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/179873-46-2.html,NODIHALEAFJFBX-UHFFFAOYSA-N,-35.68440692,6924.149341,154362.0173,128.63804,2.506,3.326686506,0.515850367,0.02204741,0.009877754,0.026806558,-0.021919289,-0.3431254,-0.220872,0.139,2.404,False,False
COC(=O)c1ccc(C)nc1C,1.48504,0,3,4,39.19,23,45.0505,True,False,False,False,165.192,False,False,"InChI=1S/C9H11NO2/c1-6-4-5-8(7(2)10-6)9(11)12-3/h4-5H,1-3H3",CCMDYJLHJDTZOK-UHFFFAOYSA-N,14838150,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/127067-18-9.html,CCMDYJLHJDTZOK-UHFFFAOYSA-N,-35.95171126,5652.282915,131099.9007,115.884911,2.757,2.716194055,0.460290963,0.054470091,0.001094191,0.015314159,-0.018757485,-0.3732571,-0.2734388,0.201,2.747,False,False
OCc1ccc(-c2ccncc2)cc1,2.2409,1,2,3,33.12,25,55.5958,True,False,False,False,185.226,False,False,"InChI=1S/C12H11NO/c14-9-10-1-3-11(4-2-10)12-5-7-13-8-6-12/h1-8,14H,9H2",JTQRRRUVWBLIFL-UHFFFAOYSA-N,2795556,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-3978,https://www.sigmaaldrich.com/catalog/product/aldrich/cds017852?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/217192-22-8.html,JTQRRRUVWBLIFL-UHFFFAOYSA-N,-38.26728997,7953.053632,193974.2793,142.100123,1.306,2.845584498,0.631781398,0.031272113,0.005110223,0.022780117,-0.024179011,-0.3724748,-0.2679015,0.1949,1.548,False,False
Nc1cccc(-c2ccccn2)c1,2.3308,1,2,2,38.91,23,54.0854,True,False,False,False,170.215,False,False,"InChI=1S/C11H10N2/c12-10-5-3-4-9(8-10)11-6-1-2-7-13-11/h1-8H,12H2",YLNMGMIEOWFPRX-UHFFFAOYSA-N,459517,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-4237,https://www.sigmaaldrich.com/catalog/product/aldrich/cds008341?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/15889-32-4.html,YLNMGMIEOWFPRX-UHFFFAOYSA-N,-34.47799308,7036.470905,172500.5212,134.88766,3.085,2.785316501,0.613705617,0.016628299,0.00751974,0.024474061,-0.022011724,-0.3543863,-0.2520278,0.2603,3.469,False,False
COC(=O)c1ccc(N)c(C)n1,0.75882,1,4,4,65.21,22,44.7259,True,False,False,False,166.18,False,False,"InChI=1S/C8H10N2O2/c1-5-6(9)3-4-7(10-5)8(11)12-2/h3-4H,9H2,1-2H3",HTXWFPWIDMWTDM-UHFFFAOYSA-N,12640226,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-9372,NONE,NONE,NONE,NONE,NONE,HTXWFPWIDMWTDM-UHFFFAOYSA-N,-36.21607655,5403.17152,124892.633,113.521181,5.089,2.852062153,0.445898668,0.061584738,0.005136062,0.014595227,-0.017780532,-0.3666027,-0.2617913,0.2009,5.257,False,False
O=S(=O)(O)CCc1ccccn1,0.5119,1,4,4,67.26,21,44.3566,True,False,False,False,187.22,False,False,"InChI=1S/C7H9NO3S/c9-12(10,11)6-4-7-3-1-2-5-8-7/h1-3,5H,4,6H2,(H,9,10,11)",VRBVUAYEXFCDPE-UHFFFAOYSA-N,96724,"['Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.combi-blocks.com/cgi-bin/find.cgi?QE-3371,https://www.sigmaaldrich.com/catalog/product/aldrich/ph010890,http://www.tcichemicals.com/eshop/en/us/commodity/P0352/index.html,NONE,NONE,NONE,VRBVUAYEXFCDPE-UHFFFAOYSA-N,-37.94076242,6149.803006,157687.2178,121.162948,6.036,3.302831627,0.406782793,0.078755856,-0.001262781,0.014663024,-0.019016529,-0.3814374,-0.2600605,0.1116,5.613,False,False
CCC(N)c1ccccn1,1.4914,1,2,4,38.91,22,41.4564,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-2-7(9)8-5-3-4-6-10-8/h3-7H,2,9H2,1H3",ARIBPNACTHQUIK-UHFFFAOYSA-N,22736921,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-3024,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/100155-73-5.html,ARIBPNACTHQUIK-UHFFFAOYSA-N,-29.06991483,4760.976111,108281.2739,107.304535,2.505,3.210967656,0.450646143,0.018263128,0.008995712,0.024572329,-0.018205265,-0.3592198,-0.2412189,0.1529,2.43,False,False
CCCCc1cccnc1,2.4242,0,1,4,12.89,23,42.849,True,False,False,False,135.21,False,False,"InChI=1S/C9H13N/c1-2-3-5-9-6-4-7-10-8-9/h4,6-8H,2-3,5H2,1H3",QSNMFWFDOFQASV-UHFFFAOYSA-N,10874,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QG-1833,https://www.sigmaaldrich.com/catalog/product/aldrich/303933?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/B1193/index.html,NONE,NONE,NONE,QSNMFWFDOFQASV-UHFFFAOYSA-N,-28.81738388,5009.708213,114192.3313,109.819147,1.951,3.296391425,0.454267898,0.009023139,0.006406927,0.022438521,-0.017144175,-0.3644164,-0.2432762,0.1113,2.342,False,False
Cc1cccnc1C(C)N,1.40972,1,2,4,38.91,22,41.5764,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-6-4-3-5-10-8(6)7(2)9/h3-5,7H,9H2,1-2H3",PWLIYNAODUMYSS-UHFFFAOYSA-N,45791166,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-8204,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00418?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/780803-63-6.html,PWLIYNAODUMYSS-UHFFFAOYSA-N,-29.08081562,4736.496248,108050.5315,107.006559,0.71,3.344667779,0.441836641,0.020258202,0.0070158,0.023921775,-0.018276048,-0.3583501,-0.2354358,0.1244,0.917,False,False
c1ccc(CNC2CC2)nc1,1.3336,1,2,3,24.92,23,44.0987,True,False,False,False,148.209,False,False,"InChI=1S/C9H12N2/c1-2-6-10-9(3-1)7-11-8-4-5-8/h1-3,6,8,11H,4-5,7H2",SVMBYSXPVZASTL-UHFFFAOYSA-N,1080491,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JH-5536,https://www.sigmaaldrich.com/catalog/product/aldrich/cds007576?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,SVMBYSXPVZASTL-UHFFFAOYSA-N,-31.19205172,5419.046627,124959.8811,113.908719,2.004,2.913789097,0.470383391,0.015806319,0.007430561,0.026074859,-0.017547582,-0.3499654,-0.2428856,0.1875,1.307,False,False
COC(=O)c1ccnc(C(=O)O)c1,0.5664,1,5,3,76.49,20,42.5358,True,False,False,False,181.147,False,False,"InChI=1S/C8H7NO4/c1-13-8(12)5-2-3-9-6(4-5)7(10)11/h2-4H,1H3,(H,10,11)",AWYZUHWYUSSDAI-UHFFFAOYSA-N,13353752,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?CA-5594,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/24195-03-7.html,AWYZUHWYUSSDAI-UHFFFAOYSA-N,-39.89392339,5223.154202,123591.5375,111.096563,0.408,2.351005017,0.422489998,0.093564476,0.000429015,0.008449369,-0.01677958,-0.3953569,-0.3089591,0.3125,0.313,False,False
CC(C)(C)OC(=O)Nc1ccncc1,2.4286,1,3,1,51.22,28,54.0937,True,False,False,False,194.234,False,False,"InChI=1S/C10H14N2O2/c1-10(2,3)14-9(13)12-8-4-6-11-7-5-8/h4-7H,1-3H3,(H,11,12,13)",DRZYCRFOGWMEES-UHFFFAOYSA-N,9990210,"['Sigma-Aldrich', 'Combi-Blocks', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'Ambeed', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'TCI (Tokyo Chemical Industry)']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-1502,https://www.sigmaaldrich.com/catalog/product/aldrich/658707?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/B3331/index.html,https://www.thermofisher.com/order/catalog/product/H30820.06,https://us.vwr.com/store/product/10063334/4-boc-amino-pyridine-95,https://www.ambeed.com/products/98400-69-2.html,DRZYCRFOGWMEES-UHFFFAOYSA-N,-42.57409609,7969.066078,181205.5033,136.851557,4.047,3.260050712,0.53008849,0.0657256,0.003765944,0.019028114,-0.023452905,-0.3687107,-0.248906,0.1203,4.65,False,False
COc1ccc(C=O)c(C)n1,1.21112,0,3,4,39.19,20,40.9135,True,False,False,False,151.165,False,False,"InChI=1S/C8H9NO2/c1-6-7(5-10)3-4-8(9-6)11-2/h3-5H,1-2H3",HYKSLKBORRBHEN-UHFFFAOYSA-N,11819218,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QN-1197,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/156094-77-8.html,HYKSLKBORRBHEN-UHFFFAOYSA-N,-32.76386065,4556.516682,106474.6236,104.54706,3.198,2.73578196,0.424043985,0.046704348,0.000887026,0.013731377,-0.016306177,-0.3884913,-0.2879532,0.2397,4.136,False,False
CCOc1nccc(B(O)O)c1F,-0.7008,2,4,6,62.58,22,45.1896,True,False,False,False,184.963,False,False,"InChI=1S/C7H9BFNO3/c1-2-13-7-6(9)5(8(11)12)3-4-10-7/h3-4,11-12H,2H2,1H3",RTBKNBCPYSLQPC-UHFFFAOYSA-N,122199083,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?FB-1753,NONE,NONE,NONE,NONE,NONE,RTBKNBCPYSLQPC-UHFFFAOYSA-N,-40.75513402,5410.614346,127086.0418,112.441075,3.099,3.308449737,0.395233443,0.107589055,0.003902069,0.005863512,-0.01794502,-0.3822593,-0.260676,0.1175,2.91,False,False
CN(C)c1nccc2c1CCCN2,1.5057,1,3,3,28.16,28,55.3747,True,False,False,False,177.251,False,False,"InChI=1S/C10H15N3/c1-13(2)10-8-4-3-6-11-9(8)5-7-12-10/h5,7,11H,3-4,6H2,1-2H3",JYQRFNVJLWDQRA-UHFFFAOYSA-N,86262160,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JB-2991,NONE,NONE,NONE,NONE,NONE,JYQRFNVJLWDQRA-UHFFFAOYSA-N,-37.85490726,7691.390328,173857.044,134.968007,3.045,3.622618728,0.528660588,0.022573478,0.010665693,0.02529587,-0.02633307,-0.3407692,-0.2076404,0.1138,3.206,False,False
Cc1cc(NN)ncc1C(F)(F)F,1.69442,2,3,3,50.94,21,41.7861,True,False,False,False,191.156,False,False,"InChI=1S/C7H8F3N3/c1-4-2-6(13-11)12-3-5(4)7(8,9)10/h2-3H,11H2,1H3,(H,12,13)",ZEFJHQHVHKMCCG-UHFFFAOYSA-N,75466197,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1246471-19-1.html,ZEFJHQHVHKMCCG-UHFFFAOYSA-N,-42.02170189,5057.179302,115022.921,108.090382,5.132,3.576413162,0.39396045,0.062297649,0.002316114,0.003774024,-0.01821237,-0.3888389,-0.2574082,0.1099,5.19,False,False
COC(=O)c1ccc(C(=O)O)nc1,0.5664,1,5,3,76.49,20,42.5358,True,False,False,False,181.147,False,False,"InChI=1S/C8H7NO4/c1-13-8(12)5-2-3-6(7(10)11)9-4-5/h2-4H,1H3,(H,10,11)",NTCKZTBRFXTYBD-UHFFFAOYSA-N,314992,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-6800,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/17874-79-2.html,NTCKZTBRFXTYBD-UHFFFAOYSA-N,-39.89287803,5223.223736,123581.9881,111.09875,4.839,2.161350552,0.42283078,0.092829878,0.000665428,0.008380397,-0.016680188,-0.3951519,-0.3157237,0.3551,5.437,False,False
Oc1ccccc1-c1ccccn1,2.4542,1,2,2,33.12,22,51.3378,True,False,False,False,171.199,False,False,"InChI=1S/C11H9NO/c13-11-7-2-1-5-9(11)10-6-3-4-8-12-10/h1-8,13H",HPDNGBIRSIWOST-UHFFFAOYSA-N,135489221,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-1515,https://www.sigmaaldrich.com/catalog/product/aldrich/upl0038?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/33421-36-2.html,HPDNGBIRSIWOST-UHFFFAOYSA-N,-35.11422069,6607.343487,163406.07,130.301081,2.025,2.777034868,0.591439665,0.027617044,0.003362379,0.020654741,-0.021280234,-0.3601261,-0.258072,0.216,2.206,False,False
NCc1ccnc(N2CCOCC2)c1,0.3769,1,4,3,51.38,29,55.1604,True,False,False,False,193.25,False,False,"InChI=1S/C10H15N3O/c11-8-9-1-2-12-10(7-9)13-3-5-14-6-4-13/h1-2,7H,3-6,8,11H2",NHFVDBCQOZATNT-UHFFFAOYSA-N,7537568,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JH-2787,NONE,NONE,NONE,NONE,NONE,NHFVDBCQOZATNT-UHFFFAOYSA-N,-41.89238304,8328.106431,187655.3282,139.762642,2.824,3.448580026,0.534945046,0.043232333,0.009236567,0.023127661,-0.025926069,-0.3535684,-0.2268354,0.1205,2.902,False,False
Cc1cc(C=O)cnc1S(C)(=O)=O,0.60602,0,4,4,64.1,22,47.4713,True,False,False,False,199.231,False,False,"InChI=1S/C8H9NO3S/c1-6-3-7(5-10)4-9-8(6)13(2,11)12/h3-5H,1-2H3",KAMDHZYOTAFXBE-UHFFFAOYSA-N,75176247,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QI-2720,NONE,NONE,NONE,NONE,NONE,KAMDHZYOTAFXBE-UHFFFAOYSA-N,-40.04222921,6954.593569,180446.3657,129.454153,2.428,2.234828553,0.455554887,0.088479039,-0.001005984,0.014801325,-0.022463869,-0.4022846,-0.3201561,0.3717,0.628,False,False
Nc1ccccc1-c1ccncc1,2.3308,1,2,2,38.91,23,54.0854,True,False,False,False,170.215,False,False,"InChI=1S/C11H10N2/c12-11-4-2-1-3-10(11)9-5-7-13-8-6-9/h1-8H,12H2",ODRIUFNOBKDEJX-UHFFFAOYSA-N,13546446,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-6256,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/106047-18-1.html,ODRIUFNOBKDEJX-UHFFFAOYSA-N,-34.47713491,7036.315874,172485.643,134.884833,2.35,3.004568945,0.613339534,0.016238566,0.007340793,0.025330171,-0.023161514,-0.3624598,-0.2520439,0.2065,2.847,False,False
C[C@@H](CO)Nc1ccc([N+](=O)[O-])cn1,0.7825,2,5,6,88.29,25,51.0619,True,False,False,False,197.194,False,False,"InChI=1S/C8H11N3O3/c1-6(5-12)10-8-3-2-7(4-9-8)11(13)14/h2-4,6,12H,5H2,1H3,(H,9,10)/t6-/m0/s1",IFUIXZIUISLXKT-LURJTMIESA-N,44630406,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QE-2557,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/N0547/index.html,NONE,NONE,https://www.ambeed.com/products/115416-52-9.html,IFUIXZIUISLXKT-LURJTMIESA-N,-43.6255039,6862.45083,155827.5097,125.826857,7.501,2.520179893,0.471488934,0.092415254,0.006835653,0.010210357,-0.021689555,-0.3967097,-0.3040948,0.324,10.141,False,False
Nc1ccc(-c2ccsc2)nc1,2.3923,1,3,2,38.91,20,51.9624,True,False,False,False,176.244,False,False,"InChI=1S/C9H8N2S/c10-8-1-2-9(11-5-8)7-3-4-12-6-7/h1-6H,10H2",NRLMXHXHQAOHAD-UHFFFAOYSA-N,45788693,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-4282,NONE,NONE,NONE,NONE,NONE,NRLMXHXHQAOHAD-UHFFFAOYSA-N,-32.42015312,6666.919576,184058.8408,131.996475,3.975,2.983286794,0.497366011,0.016298491,0.004933732,0.020781123,-0.020029941,-0.3592161,-0.2495823,0.2216,4.418,False,False
O=C(O)C1(c2ccncc2)CC1,1.1978,1,3,2,50.19,21,42.7848,True,False,False,False,163.176,False,False,"InChI=1S/C9H9NO2/c11-8(12)9(3-4-9)7-1-5-10-6-2-7/h1-2,5-6H,3-4H2,(H,11,12)",UOMKQRSPIYBONY-UHFFFAOYSA-N,55267109,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-2624,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/920297-29-6.html,UOMKQRSPIYBONY-UHFFFAOYSA-N,-34.89726375,5183.161639,123099.4735,110.799122,0.345,3.270637668,0.449453671,0.056774838,0.001644224,0.016464153,-0.018932564,-0.3745268,-0.2543331,0.1315,0.498,False,False
OC1CCCN(Cc2ccccn2)C1,1.0383,1,3,3,36.36,30,54.7548,True,False,False,False,192.262,False,False,"InChI=1S/C11H16N2O/c14-11-5-3-7-13(9-11)8-10-4-1-2-6-12-10/h1-2,4,6,11,14H,3,5,7-9H2",AQUMROUGWVRZLQ-UHFFFAOYSA-N,3556951,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/s392448,NONE,NONE,NONE,NONE,AQUMROUGWVRZLQ-UHFFFAOYSA-N,-41.61753201,8649.094402,195635.008,142.135464,1.36,2.921421674,0.569844263,0.038064823,0.008219419,0.025077065,-0.027611008,-0.3445708,-0.2372106,0.1961,2.537,False,False
Cc1cnc(OC(C)C)c(B(O)O)c1,-0.14298,2,4,8,62.58,28,54.5636,True,False,False,False,195.027,False,False,"InChI=1S/C9H14BNO3/c1-6(2)14-9-8(10(12)13)4-7(3)5-11-9/h4-6,12-13H,1-3H3",RKCXRNYUFIAPFW-UHFFFAOYSA-N,56737677,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?FB-6173,NONE,NONE,NONE,NONE,NONE,RKCXRNYUFIAPFW-UHFFFAOYSA-N,-42.86755345,7737.702946,178940.8784,134.854308,2.791,3.212094985,0.488760904,0.104570621,0.007425801,0.014517607,-0.02274256,-0.3553803,-0.2373379,0.1271,2.789,False,False
