SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link
OCc1cccc(-c2ccccn2)c1,2.2409,1,2,3,33.12,25,55.5958,True,False,False,False,185.226,False,False,False,"InChI=1S/C12H11NO/c14-9-10-4-3-5-11(8-10)12-6-1-2-7-13-12/h1-8,14H,9H2",ADFYDNFQSBMAMB-UHFFFAOYSA-N,13417097,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5234,NONE,NONE,NONE,NONE,NONE
OCCCc1cc(F)cnc1O,0.8512,2,3,5,53.35,22,41.2666,True,False,False,False,171.171,False,False,False,"InChI=1S/C8H10FNO2/c9-7-4-6(2-1-3-11)8(12)10-5-7/h4-5,11H,1-3H2,(H,10,12)",RUJNGNFQIPNDCF-UHFFFAOYSA-N,49761578,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6131,https://www.sigmaaldrich.com/catalog/product/aldrich/ade000130?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
COc1ccc(C(=O)O)nc1[N+](=O)[O-],0.6966,1,6,4,102.56,20,44.4027,True,False,False,False,198.134,False,False,False,"InChI=1S/C7H6N2O5/c1-14-5-3-2-4(7(10)11)8-6(5)9(12)13/h2-3H,1H3,(H,10,11)",MMLQXQNVBQJPQC-UHFFFAOYSA-N,22598040,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6009,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/324028-85-5.html
CN(C)C(=O)c1ccc(Cl)nc1,1.4368,0,2,3,33.2,21,47.2645,True,False,False,False,184.626,False,False,False,"InChI=1S/C8H9ClN2O/c1-11(2)8(12)6-3-4-7(9)10-5-6/h3-5H,1-2H3",BPMBBXCPGAFTCX-UHFFFAOYSA-N,12364231,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-1467,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00393?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/54864-83-4.html
COc1cccc2ccc(C)nc12,2.55182,0,2,3,22.12,24,53.032,True,False,False,False,173.215,False,False,False,"InChI=1S/C11H11NO/c1-8-6-7-9-4-3-5-10(13-2)11(9)12-8/h3-7H,1-2H3",OQXVXPBDSJQYRR-UHFFFAOYSA-N,316986,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-7709,https://www.sigmaaldrich.com/catalog/product/aldrich/s770345,http://www.tcichemicals.com/eshop/en/us/commodity/M1088/index.html,NONE,NONE,https://www.ambeed.com/products/3033-80-5.html
O=C(O)c1ccc2c(n1)CCCC2,1.6586,1,3,1,50.19,24,47.8383,True,False,False,False,177.203,False,False,False,"InChI=1S/C10H11NO2/c12-10(13)9-6-5-7-3-1-2-4-8(7)11-9/h5-6H,1-4H2,(H,12,13)",UGYRMZVUHVMADQ-UHFFFAOYSA-N,21894654,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/197007-84-4.html
Cn1cc(-c2ncccc2N)cn1,1.0643,1,4,3,56.73,23,50.8514,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-13-6-7(5-12-13)9-8(10)3-2-4-11-9/h2-6H,10H2,1H3",HKJAXRDPHBGHAW-UHFFFAOYSA-N,75525584,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1554842-76-0.html
O=C(O)C1CC(c2ccccn2)=NO1,0.6592,1,5,2,71.78,22,47.8998,True,False,False,False,192.174,False,False,False,"InChI=1S/C9H8N2O3/c12-9(13)8-5-7(11-14-8)6-3-1-2-4-10-6/h1-4,8H,5H2,(H,12,13)",RKEQTVJMWSCNBP-UHFFFAOYSA-N,22174779,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/396726-64-0.html
CC1(C)CNc2ncccc21,1.7847,1,2,2,24.92,23,45.7527,True,False,False,False,148.209,False,False,False,"InChI=1S/C9H12N2/c1-9(2)6-11-8-7(9)4-3-5-10-8/h3-5H,6H2,1-2H3,(H,10,11)",RKOPPQLAXXNYAH-UHFFFAOYSA-N,21300213,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QK-9109,NONE,NONE,NONE,NONE,NONE
CC(C)(C(=O)O)c1cccnc1,1.4438,1,3,4,50.19,23,44.8988,True,False,False,False,165.192,False,False,False,"InChI=1S/C9H11NO2/c1-9(2,8(11)12)7-4-3-5-10-6-7/h3-6H,1-2H3,(H,11,12)",KKTMNUCQFGXDNQ-UHFFFAOYSA-N,15406934,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-2479,NONE,NONE,NONE,NONE,NONE
CCCOc1cc(C)c(N)cn1,1.76102,1,3,6,48.14,26,49.1724,True,False,False,False,166.224,False,False,False,"InChI=1S/C9H14N2O/c1-3-4-12-9-5-7(2)8(10)6-11-9/h5-6H,3-4,10H2,1-2H3",RQIWJHSBFBRUGN-UHFFFAOYSA-N,79176268,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9241,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1540599-32-3.html
CSc1cc(C)c(C=O)cn1,1.92442,0,3,4,29.96,20,46.1425,True,False,False,False,167.233,False,False,False,"InChI=1S/C8H9NOS/c1-6-3-8(11-2)9-4-7(6)5-10/h3-5H,1-2H3",HROWNLRZNGZCPQ-UHFFFAOYSA-N,74891213,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-5329,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1289056-48-9.html
Cc1cc2c(c(N(C)C)n1)NCCC2,1.81412,1,3,4,28.16,31,60.1117,True,False,False,False,191.278,False,False,False,"InChI=1S/C11H17N3/c1-8-7-9-5-4-6-12-10(9)11(13-8)14(2)3/h7,12H,4-6H2,1-3H3",BLPVMHIDANEBGA-UHFFFAOYSA-N,91623618,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-1578,NONE,NONE,NONE,NONE,NONE
c1cc(CC2CCNC2)ccn1,1.2336,1,2,2,24.92,26,48.9177,True,False,False,False,162.236,False,False,False,"InChI=1S/C10H14N2/c1-4-11-5-2-9(1)7-10-3-6-12-8-10/h1-2,4-5,10,12H,3,6-8H2",WTVBBPJVZRTQLZ-UHFFFAOYSA-N,64436769,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1316223-46-7.html
Nc1cncc(N2CCCCC2)c1,1.6541,1,3,2,42.15,28,54.7134,True,False,False,False,177.251,False,False,False,"InChI=1S/C10H15N3/c11-9-6-10(8-12-7-9)13-4-2-1-3-5-13/h6-8H,1-5,11H2",QTGQOWKLRVTVNS-UHFFFAOYSA-N,53338915,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-0241,NONE,NONE,NONE,NONE,NONE
COc1ncc(-c2ccccc2)cc1C,3.06562,0,2,4,22.12,28,60.962,True,False,False,False,199.253,False,False,False,"InChI=1S/C13H13NO/c1-10-8-12(9-14-13(10)15-2)11-6-4-3-5-7-11/h3-9H,1-2H3",GPWQAUOCSJWZEN-UHFFFAOYSA-N,46315013,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9916,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1214323-48-4.html
CON(C)C(=O)c1cncc(F)c1,0.8541,0,3,4,42.43,22,43.2975,True,False,False,False,184.17,False,False,False,"InChI=1S/C8H9FN2O2/c1-11(13-2)8(12)6-3-7(9)5-10-4-6/h3-5H,1-2H3",RFGBJCUYNNXCDP-UHFFFAOYSA-N,73553964,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QB-1666,NONE,NONE,NONE,NONE,NONE
Cc1cc2cccc([N+](=O)[O-])c2cn1,2.45142,0,3,2,56.03,22,53.1344,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c1-7-5-8-3-2-4-10(12(13)14)9(8)6-11-7/h2-6H,1H3",QXAXQBBULTWSRI-UHFFFAOYSA-N,21567172,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/58142-47-5.html
NC(=O)c1cccnc1N1CCCC1,0.7807,1,3,2,59.22,27,54.2019,True,False,False,False,191.234,False,False,False,"InChI=1S/C10H13N3O/c11-9(14)8-4-3-5-12-10(8)13-6-1-2-7-13/h3-5H,1-2,6-7H2,(H2,11,14)",CQCQXTPCAFJRHG-UHFFFAOYSA-N,12254382,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-9207,NONE,NONE,NONE,NONE,NONE
CCNC(CC)c1ccncc1,2.1422,1,2,6,24.92,28,50.9457,True,False,False,False,164.252,False,False,False,"InChI=1S/C10H16N2/c1-3-10(12-4-2)9-5-7-11-8-6-9/h5-8,10,12H,3-4H2,1-2H3",AMLONKVNYUAMSB-UHFFFAOYSA-N,53534945,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1178707-49-7.html
CCNc1ccc2ncccc2c1N,2.2488,2,3,4,50.94,27,60.3191,True,False,False,False,187.246,False,False,False,"InChI=1S/C11H13N3/c1-2-13-10-6-5-9-8(11(10)12)4-3-7-14-9/h3-7,13H,2,12H2,1H3",WGKVAMDURIFSKA-UHFFFAOYSA-N,43809532,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?AN-3798,NONE,NONE,NONE,NONE,NONE
COC(=O)c1cccc(C(=O)O)n1,0.5664,1,5,3,76.49,20,42.5358,True,False,False,False,181.147,False,False,False,"InChI=1S/C8H7NO4/c1-13-8(12)6-4-2-3-5(9-6)7(10)11/h2-4H,1H3,(H,10,11)",VWIOMFMPIVMLIR-UHFFFAOYSA-N,4019172,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-1381,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/M2580/index.html,NONE,NONE,https://www.ambeed.com/products/7170-36-7.html
c1ccc(Cc2cccnc2)cc1,2.6724,0,1,2,12.89,24,53.485,True,False,False,False,169.227,False,False,False,"InChI=1S/C12H11N/c1-2-5-11(6-3-1)9-12-7-4-8-13-10-12/h1-8,10H,9H2",UUCLVSDUMKMBSM-UHFFFAOYSA-N,12112,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-9863,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/B1553/index.html,NONE,NONE,https://www.ambeed.com/products/620-95-1.html
Cc1cc(O)nc(C)c1C(=O)O,1.10224,2,4,4,70.42,21,42.3351,True,False,False,False,167.164,False,False,False,"InChI=1S/C8H9NO3/c1-4-3-6(10)9-5(2)7(4)8(11)12/h3H,1-2H3,(H,9,10)(H,11,12)",KEUKIIMPYLKESR-UHFFFAOYSA-N,3446564,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr01649?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
CC(C)c1ccc(N)cn1,1.7872,1,2,4,38.91,22,42.7384,True,False,False,False,136.198,False,False,False,"InChI=1S/C8H12N2/c1-6(2)8-4-3-7(9)5-10-8/h3-6H,9H2,1-2H3",XYGFISRAXLLACA-UHFFFAOYSA-N,17854288,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9248,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/405103-02-8.html
Cc1cc(C)c2cnccc2c1,2.85164,0,1,2,12.89,23,51.217,True,False,False,False,157.216,False,False,False,"InChI=1S/C11H11N/c1-8-5-9(2)11-7-12-4-3-10(11)6-8/h3-7H,1-2H3",KAXQBGPFESZQIL-UHFFFAOYSA-N,55296409,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/67878-83-5.html
CC(=O)Nc1ccc(F)c(C)n1,1.48752,1,2,3,41.99,21,43.2357,True,False,False,False,168.171,False,False,False,"InChI=1S/C8H9FN2O/c1-5-7(9)3-4-8(10-5)11-6(2)12/h3-4H,1-2H3,(H,10,11,12)",SVFSBGLXACEVHN-UHFFFAOYSA-N,13789840,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QC-7486,NONE,NONE,NONE,NONE,NONE
Cc1ccc2c(O)nccc2c1,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-2-3-9-8(6-7)4-5-11-10(9)12/h2-6H,1H3,(H,11,12)",AVBPTIYKXNVKNJ-UHFFFAOYSA-N,15451673,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-8893,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/131002-10-3.html
COc1ccc2c(C=O)c[nH]c2n1,1.384,1,3,3,54.98,21,48.0332,True,False,False,False,176.175,False,False,False,"InChI=1S/C9H8N2O2/c1-13-8-3-2-7-6(5-12)4-10-9(7)11-8/h2-5H,1H3,(H,10,11)",NBQVQGUZQTWSBV-UHFFFAOYSA-N,46856476,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QV-5952,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/944900-73-6.html
Cc1cc(C)nc(CCl)c1,2.43724,0,1,3,12.89,20,43.268,True,False,False,False,155.628,False,False,False,"InChI=1S/C8H10ClN/c1-6-3-7(2)10-8(4-6)5-9/h3-4H,5H2,1-2H3",VYEFLSRYAXMVDI-UHFFFAOYSA-N,13742925,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/4472-55-3.html
O=[N+]([O-])/C=C/c1c[nH]c2ncccc12,1.8103,1,3,2,71.82,21,52.1221,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c13-12(14)5-3-7-6-11-9-8(7)2-1-4-10-9/h1-6H,(H,10,11)/b5-3+",JWGKSDIHBMBDEO-HWKANZROSA-N,19703064,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/183208-28-8.html
CCCCc1ccncc1,2.4242,0,1,4,12.89,23,42.849,True,False,False,False,135.21,False,False,False,"InChI=1S/C9H13N/c1-2-3-4-9-5-7-10-8-6-9/h5-8H,2-4H2,1H3",LWMDPZVQAMQFOC-UHFFFAOYSA-N,138459,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-4878,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/5335-75-1.html
COC(=O)c1cnc(N)cc1C,0.75882,1,4,4,65.21,22,44.7259,True,False,False,False,166.18,False,False,False,"InChI=1S/C8H10N2O2/c1-5-3-7(9)10-4-6(5)8(11)12-2/h3-4H,1-2H3,(H2,9,10)",PRFJNCHHLJFFSN-UHFFFAOYSA-N,9877474,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-7809,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/179555-12-5.html
COC(=O)CCNc1ccccn1,1.0566,1,4,5,51.22,25,49.3597,True,False,False,False,180.207,False,False,False,"InChI=1S/C9H12N2O2/c1-13-9(12)5-7-11-8-4-2-3-6-10-8/h2-4,6H,5,7H2,1H3,(H,10,11)",CKZDJCJSSSCYFN-UHFFFAOYSA-N,818199,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5553,https://www.sigmaaldrich.com/catalog/product/aldrich/eme00312?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/55364-85-7.html
c1cncc(NCC2CC2)c1,1.9035,1,2,3,24.92,23,45.4507,True,False,False,False,148.209,False,False,False,"InChI=1S/C9H12N2/c1-2-9(7-10-5-1)11-6-8-3-4-8/h1-2,5,7-8,11H,3-4,6H2",OCUWBOKLVYIWDC-UHFFFAOYSA-N,16244143,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-2516,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/939755-71-2.html
O=C(O)c1cnn(-c2cccnc2)c1,0.9655,1,5,2,68.01,21,48.3183,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c13-9(14)7-4-11-12(6-7)8-2-1-3-10-5-8/h1-6H,(H,13,14)",MEKNAPSWZLHSTM-UHFFFAOYSA-N,54593071,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QN-6205,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1014631-89-0.html
COC(=O)c1cnc2[nH]nc(C)c2c1,1.05292,1,4,3,67.87,23,49.9652,True,False,False,False,191.19,False,False,False,"InChI=1S/C9H9N3O2/c1-5-7-3-6(9(13)14-2)4-10-8(7)12-11-5/h3-4H,1-2H3,(H,10,11,12)",YJXJLESRRZVQPW-UHFFFAOYSA-N,40151910,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-3428,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1150618-05-5.html
Cc1nccc2c(N)cccc12,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-8-3-2-4-10(11)9(8)5-6-12-7/h2-6H,11H2,1H3",KBDMNBWTHOKXQA-UHFFFAOYSA-N,9989490,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-7054,NONE,NONE,NONE,NONE,NONE
Nc1cccc2cc(O)cnc12,1.5226,2,3,2,59.14,20,47.8202,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-8-3-1-2-6-4-7(12)5-11-9(6)8/h1-5,12H,10H2",GLVURCUKRZAGQN-UHFFFAOYSA-N,53845163,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-3258,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/25369-38-4.html
CC(N)c1ccc(N)nc1,0.6835,2,3,4,64.93,21,41.2518,True,False,False,False,137.186,False,False,False,"InChI=1S/C7H11N3/c1-5(8)6-2-3-7(9)10-4-6/h2-5H,8H2,1H3,(H2,9,10)",MVHGTVYTJVRQKK-UHFFFAOYSA-N,55294266,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1270566-03-4.html
Nc1ncn(Cc2cccnc2)n1,0.3036,1,5,3,69.62,22,47.7734,True,False,False,False,175.195,False,False,False,"InChI=1S/C8H9N5/c9-8-11-6-13(12-8)5-7-2-1-3-10-4-7/h1-4,6H,5H2,(H2,9,12)",GIWWWJBTNPQANF-UHFFFAOYSA-N,47002769,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1178229-40-7.html
Clc1cccnc1OC1CCNC1,1.4757,1,3,2,34.15,24,51.1497,True,False,False,False,198.653,False,False,False,"InChI=1S/C9H11ClN2O/c10-8-2-1-4-12-9(8)13-7-3-5-11-6-7/h1-2,4,7,11H,3,5-6H2",AKTBDVAHPDINRG-UHFFFAOYSA-N,11206419,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-6161,NONE,NONE,NONE,NONE,NONE
Cc1cc(C)cc(-c2ccccn2)c1,3.36544,0,1,3,12.89,27,59.147,True,False,False,False,183.254,False,False,False,"InChI=1S/C13H13N/c1-10-7-11(2)9-12(8-10)13-5-3-4-6-14-13/h3-9H,1-2H3",TYGDOTIDCKHYET-UHFFFAOYSA-N,55253025,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-2646,NONE,NONE,NONE,NONE,NONE
Oc1cnc2c(C(F)F)cccc2c1,2.878,1,2,2,33.12,21,48.3648,True,False,False,False,195.168,False,False,False,"InChI=1S/C10H7F2NO/c11-10(12)8-3-1-2-6-4-7(14)5-13-9(6)8/h1-5,10,14H",BGOZBOGNJWPRLK-UHFFFAOYSA-N,122163735,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1261601-05-1.html
Cc1c(N)cnc2ccccc12,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-8-4-2-3-5-10(8)12-6-9(7)11/h2-6H,11H2,1H3",HANMWNJJOSJZHD-UHFFFAOYSA-N,4348180,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-8239,https://www.sigmaaldrich.com/catalog/product/aldrich/r262064,NONE,NONE,NONE,https://www.ambeed.com/products/50878-90-5.html
Cc1cnc(-n2cc(C)cn2)c(N)c1,1.46634,1,4,4,56.73,26,55.2454,True,False,False,False,188.234,False,False,False,"InChI=1S/C10H12N4/c1-7-3-9(11)10(12-4-7)14-6-8(2)5-13-14/h3-6H,11H2,1-2H3",IUZAXOXXFPQKGR-UHFFFAOYSA-N,66279996,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1423027-82-0.html
Cc1sc(-c2cccnc2)nc1N,2.09572,1,4,3,51.8,22,54.4944,True,False,False,False,191.259,False,False,False,"InChI=1S/C9H9N3S/c1-6-8(10)12-9(13-6)7-3-2-4-11-5-7/h2-5H,10H2,1H3",PSONEPPDZBYYHI-UHFFFAOYSA-N,83108737,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1549002-82-5.html
Cc1cccc(-c2cccnc2)c1,3.05702,0,1,2,12.89,24,54.41,True,False,False,False,169.227,False,False,False,"InChI=1S/C12H11N/c1-10-4-2-5-11(8-10)12-6-3-7-13-9-12/h2-9H,1H3",LONDBHTYIYKOCM-UHFFFAOYSA-N,4133190,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9803,NONE,NONE,NONE,NONE,NONE
Fc1ncccc1-c1ccccc1,2.8877,0,1,1,12.89,21,49.631,True,False,False,False,173.19,False,False,False,InChI=1S/C11H8FN/c12-11-10(7-4-8-13-11)9-5-2-1-3-6-9/h1-8H,YSVOLINPRQFGOB-UHFFFAOYSA-N,2762781,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-0955,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/361147-22-0.html
CCN(CC)c1ccc([N+](=O)[O-])cn1,1.836,0,4,6,59.27,27,54.4524,True,False,False,False,195.222,False,False,False,"InChI=1S/C9H13N3O2/c1-3-11(4-2)9-6-5-8(7-10-9)12(13)14/h5-7H,3-4H2,1-2H3",IEVOYBLZTDQXSO-UHFFFAOYSA-N,4418042,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/20168-70-1.html
C=CCc1ccc(OC)nc1,1.8187,0,2,4,22.12,22,44.69,True,False,False,False,149.193,False,False,False,"InChI=1S/C9H11NO/c1-3-4-8-5-6-9(11-2)10-7-8/h3,5-7H,1,4H2,2H3",VKLOKUBKCRMJDE-UHFFFAOYSA-N,44513296,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-5446,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1197831-20-1.html
CNC(=O)c1ccc([N+](=O)[O-])cn1,0.3494,1,4,3,85.13,20,44.2816,True,False,False,False,181.151,False,False,False,"InChI=1S/C7H7N3O3/c1-8-7(11)6-3-2-5(4-9-6)10(12)13/h2-4H,1H3,(H,8,11)",ZZKZLRHPTKBJRR-UHFFFAOYSA-N,21405302,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1264,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59290-32-3.html
Cc1ccc(-c2ccccn2)c(C)c1,3.36544,0,1,3,12.89,27,59.147,True,False,False,False,183.254,False,False,False,"InChI=1S/C13H13N/c1-10-6-7-12(11(2)9-10)13-5-3-4-8-14-13/h3-9H,1-2H3",ASIUQJZSEZTIRU-UHFFFAOYSA-N,24899760,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-4775,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/914253-86-4.html
Cc1cc(C)c(N)c(N)n1,0.86284,2,3,4,64.93,21,42.5358,True,False,False,False,137.186,False,False,False,"InChI=1S/C7H11N3/c1-4-3-5(2)10-7(9)6(4)8/h3H,8H2,1-2H3,(H2,9,10)",KOFVAOOMAVAGHM-UHFFFAOYSA-N,11029902,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/50850-16-3.html
CN1CCNc2cnccc21,0.9433,1,3,1,28.16,22,45.9967,True,False,False,False,149.197,False,False,False,"InChI=1S/C8H11N3/c1-11-5-4-10-7-6-9-3-2-8(7)11/h2-3,6,10H,4-5H2,1H3",SEAXJGMTMBKZNW-UHFFFAOYSA-N,71695433,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/933688-17-6.html
Fc1cccc(OCC2CC2)n1,2.0095,0,2,3,22.12,22,42.414,True,False,False,False,167.183,False,False,False,"InChI=1S/C9H10FNO/c10-8-2-1-3-9(11-8)12-6-7-4-5-7/h1-3,7H,4-6H2",FUYOQABZCWFOOE-UHFFFAOYSA-N,58047200,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-4834,NONE,NONE,NONE,NONE,NONE
Nc1ccnc(-c2ccco2)c1,1.9238,1,3,2,52.05,20,46.3514,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-7-3-4-11-8(6-7)9-2-1-5-12-9/h1-6H,(H2,10,11)",JXBIVANENPNFOP-UHFFFAOYSA-N,45788017,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9812,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1159817-12-5.html
NNC(=O)c1cccc2ncccc12,0.8383,2,3,2,68.01,23,53.3966,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c11-13-10(14)8-3-1-5-9-7(8)4-2-6-12-9/h1-6H,11H2,(H,13,14)",WRSYLKYGVWUPQP-UHFFFAOYSA-N,43237126,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9141,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/96541-83-2.html
